immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
4433 NU 59,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
6238 VA 35,Mercedes,S500,306,très longue,5,5,rouge,true,70910
1067 ZL 38,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
9123 RO 46,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
758 LS 71,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
6584 TC 50,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
2765 CJ 41,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
4039 XE 37,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
924 PZ 47,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
2343 EB 54,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1171 QU 69,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
594 OL 74,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
9282 UL 47,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1414 SF 12,Mercedes,S500,306,très longue,5,5,bleu,false,101300
4565 WL 89,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8774 VS 51,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
1683 WI 22,Audi,A3 2.0 FSI,150,moyenne,5,5,rouge,false,28500
4968 OX 22,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5191 HB 83,BMW,M5,507,très longue,5,5,gris,true,66360
9434 AW 98,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
1299 CI 66,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
9913 EC 45,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
5883 BQ 69,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
417 CR 44,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
9898 UB 70,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
3478 CR 31,BMW,M5,507,très longue,5,5,rouge,true,66360
6432 EL 51,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4577 HQ 83,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
3334 IF 76,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
8596 FT 49,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
1119 JP 26,Mercedes,A200,136,moyenne,5,5,gris,true,18130
7974 QV 27,Mercedes,S500,306,très longue,5,5,bleu,false,101300
7990 JY 23,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1813 RD 29,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
3662 RH 76,BMW,M5,507,très longue,5,5,rouge,false,94800
2440 KX 76,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,true,15644
8492 XZ 49,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
4856 EO 96,BMW,M5,507,très longue,5,5,noir,false,94800
9691 BE 87,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
75 RG 74,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
6162 JN 63,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
5304 DU 45,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
1093 UT 27,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
5510 ZA 81,Audi,A2 1.4,75,courte,5,5,noir,false,18310
1299 EE 74,BMW,M5,507,très longue,5,5,blanc,false,94800
2540 CV 35,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
6346 LE 48,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
8597 UH 62,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
541 EX 26,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
3332 TC 52,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
1248 PA 16,Mercedes,S500,306,très longue,5,5,blanc,true,70910
1029 HK 54,Audi,A2 1.4,75,courte,5,5,noir,false,18310
2625 WQ 43,BMW,120i,150,moyenne,5,5,rouge,true,25060
6616 WE 71,BMW,M5,507,très longue,5,5,blanc,false,94800
4510 MM 82,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
6747 AO 10,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7828 QP 86,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4928 MY 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
2551 BJ 86,Mercedes,S500,306,très longue,5,5,rouge,true,70910
666 FC 67,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
3413 MZ 87,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9804 PZ 89,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
4485 MH 92,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
1616 LB 75,Audi,A2 1.4,75,courte,5,5,noir,false,18310
2181 LR 32,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7905 QV 19,Renault,Laguna 2.0T,170,longue,5,5,noir,true,19110
4514 UP 71,Mercedes,S500,306,très longue,5,5,blanc,false,101300
1562 RQ 98,BMW,120i,150,moyenne,5,5,noir,true,25060
8190 NT 64,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
285 ET 56,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
9050 EN 57,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
7605 QH 61,BMW,M5,507,très longue,5,5,noir,false,94800
724 VX 35,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3762 PM 50,Mercedes,A200,136,moyenne,5,5,noir,true,18130
3486 BZ 45,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
534 JZ 32,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
7144 MP 48,BMW,M5,507,très longue,5,5,bleu,false,94800
820 GJ 23,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
1563 QX 49,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
2406 EJ 55,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
7943 BI 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5923 KU 89,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
2857 PC 93,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
1589 GN 84,Mercedes,S500,306,très longue,5,5,noir,true,70910
8170 AJ 36,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
6102 DC 68,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
6825 HC 45,BMW,M5,507,très longue,5,5,bleu,false,94800
7344 KJ 90,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
6788 EE 32,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
6327 KA 97,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
8382 XB 27,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
8810 MT 78,BMW,M5,507,très longue,5,5,noir,true,66360
3375 PU 72,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8260 SN 27,Mercedes,A200,136,moyenne,5,5,gris,true,18130
3332 AN 44,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
883 XT 11,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
7320 JP 73,BMW,M5,507,très longue,5,5,noir,false,94800
8314 TA 39,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1988 VG 37,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
5183 EQ 20,Mercedes,S500,306,très longue,5,5,bleu,false,101300
320 DL 59,Mercedes,A200,136,moyenne,5,5,noir,true,18130
1737 AP 62,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8843 AM 24,BMW,M5,507,très longue,5,5,blanc,false,94800
2291 WB 14,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
5833 YZ 44,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
4321 GZ 65,Audi,A2 1.4,75,courte,5,5,gris,false,18310
9255 XU 16,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
1230 IS 23,BMW,120i,150,moyenne,5,5,blanc,true,25060
7166 VR 60,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
1100 HE 24,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
1061 XI 79,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
9611 OL 32,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3662 VU 92,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3745 KV 17,BMW,M5,507,très longue,5,5,blanc,true,66360
2221 EM 71,BMW,M5,507,très longue,5,5,bleu,false,94800
308 ZX 21,Mercedes,S500,306,très longue,5,5,blanc,false,101300
9258 JL 65,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5113 BD 11,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
1690 FF 85,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
7242 FY 71,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7778 AG 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5951 VB 59,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
3428 BR 42,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
9849 DR 71,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
5701 QA 10,Mini,Copper 1.6 16V,115,courte,5,5,blanc,false,18200
6343 HT 89,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
5797 CY 10,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
9782 BJ 14,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
8681 LX 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
5181 ZY 14,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
147 NA 33,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
2390 AZ 54,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
5500 OD 51,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
5690 HD 37,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
6784 BD 23,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
1817 EE 77,BMW,M5,507,très longue,5,5,blanc,false,94800
7770 EG 83,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
2916 SK 24,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
4910 HY 61,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4777 VO 48,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
3850 NU 86,BMW,M5,507,très longue,5,5,bleu,false,94800
8005 VT 77,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
751 SH 11,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
5955 UB 21,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
4965 CT 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6732 DD 18,Mercedes,S500,306,très longue,5,5,noir,true,70910
9221 TM 41,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5509 RT 55,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
1843 UF 28,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
2052 WH 44,Dacia,Logan 1.6 MPI,90,moyenne,5,5,gris,false,7500
7989 GV 38,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6995 KH 95,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
6582 JT 74,BMW,M5,507,très longue,5,5,blanc,true,66360
7215 PX 56,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
5850 RI 76,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
6519 QL 78,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,true,16029
5601 XQ 73,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
5957 QH 23,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
2086 TS 22,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
653 IF 65,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
7021 IS 37,BMW,M5,507,très longue,5,5,noir,true,66360
8662 BD 94,BMW,M5,507,très longue,5,5,blanc,true,66360
7507 QJ 88,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3366 ET 93,BMW,120i,150,moyenne,5,5,bleu,true,25060
6873 YE 20,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
8420 WM 17,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
3023 DO 11,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
6311 ZW 17,Mini,Copper 1.6 16V,115,courte,5,5,bleu,true,12740
6092 IW 32,Mercedes,S500,306,très longue,5,5,blanc,true,70910
7320 WO 78,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
7397 SB 66,Audi,A2 1.4,75,courte,5,5,noir,true,12817
532 ZZ 58,BMW,M5,507,très longue,5,5,rouge,false,94800
8710 NN 55,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
3052 LW 19,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
4810 OL 87,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
4635 TG 66,BMW,M5,507,très longue,5,5,blanc,false,94800
4029 DZ 26,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
3390 TU 90,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
2778 VK 79,Audi,A3 2.0 FSI,150,moyenne,5,5,blanc,false,28500
5685 LI 52,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
1021 SF 67,BMW,M5,507,très longue,5,5,gris,false,94800
796 GG 90,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
1351 DT 90,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
3950 ME 50,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6077 QM 69,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
9280 AM 27,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
1169 SG 31,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
6348 AN 64,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
2123 PF 34,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
7087 EC 34,BMW,M5,507,très longue,5,5,bleu,false,94800
8289 WH 93,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
5100 LK 64,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
9488 HL 25,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
7627 XK 14,Mercedes,S500,306,très longue,5,5,noir,false,101300
2056 MJ 90,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
9535 JV 46,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
9991 ZM 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
8887 QX 37,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
6997 OW 27,Lancia,Ypsilon 1.4 16V,90,courte,5,3,bleu,false,13500
2775 FS 53,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
8366 NB 77,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
6622 HZ 85,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
6701 IM 97,BMW,M5,507,très longue,5,5,blanc,false,94800
8434 DP 41,Audi,A2 1.4,75,courte,5,5,gris,false,18310
306 IS 31,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,true,8540
7169 QZ 51,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6655 YV 76,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4553 KQ 90,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
7670 QW 78,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2855 DE 21,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
865 UD 32,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
211 WS 45,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
8582 RW 84,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5009 GH 15,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9585 UF 62,Mercedes,S500,306,très longue,5,5,blanc,true,70910
206 WX 33,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
2416 PU 68,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
8814 PU 79,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
9814 BE 51,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5036 CI 41,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
7404 IV 36,Audi,A2 1.4,75,courte,5,5,gris,false,18310
9752 AJ 96,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9075 KK 72,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
8960 WT 13,BMW,M5,507,très longue,5,5,gris,true,66360
4282 RR 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
552 OD 87,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
5996 GX 87,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
4413 FZ 80,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
7042 FR 35,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
8012 UT 17,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
9668 IE 14,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
3700 IB 13,Mercedes,S500,306,très longue,5,5,gris,false,101300
3043 UJ 30,Mercedes,S500,306,très longue,5,5,blanc,true,70910
1386 YR 45,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
8119 ZY 18,Mini,Copper 1.6 16V,115,courte,5,5,bleu,false,18200
8535 QC 15,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
1101 YL 17,BMW,M5,507,très longue,5,5,blanc,false,94800
6425 EJ 54,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
1495 CH 39,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7504 BC 58,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
2171 IN 61,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3272 QQ 16,BMW,M5,507,très longue,5,5,blanc,true,66360
8163 SL 90,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
8431 UK 93,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
9950 DL 31,BMW,M5,507,très longue,5,5,noir,false,94800
6204 AH 28,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1638 GN 45,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3527 MF 75,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
512 IE 62,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
6103 GV 56,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
2355 IW 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
5372 LD 18,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
8464 JM 30,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
3550 VI 41,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
5933 HM 95,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
5403 OP 32,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9445 RR 88,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
5642 XI 35,Audi,A2 1.4,75,courte,5,5,gris,true,12817
1294 DE 90,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
865 FL 34,BMW,M5,507,très longue,5,5,blanc,true,66360
3583 KV 78,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8557 XJ 80,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
5064 AH 73,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
9888 SL 45,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
4960 DY 21,Mercedes,S500,306,très longue,5,5,gris,true,70910
921 VR 98,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
321 JY 47,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
4052 HA 30,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1381 IR 13,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6640 MA 35,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
9322 MW 38,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
8041 YE 81,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
8184 WQ 51,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
9683 ZV 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6324 WA 25,Mercedes,S500,306,très longue,5,5,gris,true,70910
722 WB 51,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
6563 LW 19,Mini,Copper 1.6 16V,115,courte,5,5,bleu,false,18200
1378 FO 82,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
981 KJ 11,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
7221 GJ 78,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
9681 UF 38,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
4933 WF 98,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
7650 ED 35,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
4525 OJ 21,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
3940 NH 13,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
7954 BH 20,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
4774 DL 11,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6253 LQ 60,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
6569 UN 73,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1017 NC 32,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
9112 GT 75,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
9075 HO 94,BMW,M5,507,très longue,5,5,blanc,false,94800
7627 XT 95,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8197 YM 37,BMW,M5,507,très longue,5,5,blanc,false,94800
8611 GC 47,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
8615 ZA 61,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
9886 LR 77,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
2269 FR 59,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
8514 CH 65,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
698 UW 43,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
9395 SR 29,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
6121 MM 47,BMW,M5,507,très longue,5,5,blanc,false,94800
5668 WU 27,Audi,A2 1.4,75,courte,5,5,noir,true,12817
7576 GR 73,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
219 NO 85,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
727 LW 36,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
4492 FM 84,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
2475 BD 93,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
8424 XS 32,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
4413 PD 78,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
2860 FV 23,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
828 WL 63,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
3046 FL 71,Mercedes,A200,136,moyenne,5,5,gris,true,18130
3728 UW 94,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
8380 IT 18,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
1518 WC 11,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
7134 ZX 74,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
1132 TL 31,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
6664 RR 38,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
9497 VB 62,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
9440 RX 87,Mercedes,S500,306,très longue,5,5,gris,true,70910
3246 WA 91,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4925 EY 10,BMW,M5,507,très longue,5,5,noir,false,94800
5352 QV 30,BMW,M5,507,très longue,5,5,blanc,false,94800
4192 UO 60,BMW,M5,507,très longue,5,5,blanc,false,94800
7230 JS 98,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
3353 XD 21,BMW,120i,150,moyenne,5,5,bleu,true,25060
6832 BC 98,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
7228 ET 17,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8192 VR 50,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7350 PR 83,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
2013 UR 81,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
8952 HR 90,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
6105 YO 40,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
9837 UU 89,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
2770 QK 54,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
7909 GP 95,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
6745 IP 29,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
7528 GP 58,BMW,120i,150,moyenne,5,5,gris,true,25060
3078 MG 68,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
9974 KY 96,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
4022 NL 62,Mercedes,S500,306,très longue,5,5,noir,false,101300
4230 JO 54,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
8087 CE 52,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
4305 TG 51,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
2153 KV 59,Mercedes,A200,136,moyenne,5,5,gris,true,18130
6831 AF 66,Audi,A2 1.4,75,courte,5,5,noir,true,12817
4505 QT 71,Mercedes,S500,306,très longue,5,5,bleu,true,70910
3941 WM 75,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
9415 RA 65,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2633 OT 98,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4849 RI 58,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
1264 BI 49,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4969 TO 93,Audi,A2 1.4,75,courte,5,5,gris,true,12817
4525 IU 56,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
