marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
BMW,M5,1500 GZ 32,507,très longue,5,5,gris,false,94800,2
Renault,Laguna 2.0T,9401 YT 87,170,longue,5,5,gris,false,27300,0
Peugeot,1007 1.4,9629 YX 30,75,courte,5,5,noir,false,13750,3
Mercedes,S500,8584 NQ 31,306,très longue,5,5,blanc,false,101300,2
BMW,M5,558 FI 68,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,9072 UF 41,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,3568 PW 96,75,courte,5,5,noir,false,18310,3
Skoda,Superb 2.8 V6,5071 SH 78,193,très longue,5,5,bleu,false,31790,2
Kia,Picanto 1.1,9036 IG 20,65,courte,5,5,blanc,false,8990,3
Jaguar,X-Type 2.5 V6,822 NR 92,197,longue,5,5,bleu,false,37100,0
Renault,Laguna 2.0T,4050 WM 96,170,longue,5,5,rouge,false,27300,0
Audi,A2 1.4,9041 FD 12,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,7065 ST 67,75,courte,5,5,gris,false,18310,3
Skoda,Superb 2.8 V6,3917 EF 20,193,très longue,5,5,noir,false,31790,2
Jaguar,X-Type 2.5 V6,2402 ES 31,197,longue,5,5,noir,false,37100,0
Fiat,Croma 2.2,8997 HY 15,147,longue,5,5,gris,false,24780,0
Daihatsu,Cuore 1.0,5916 PU 31,58,courte,5,3,bleu,false,8850,1
Audi,A2 1.4,4655 KY 95,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,8616 RL 92,272,très longue,5,5,rouge,false,50500,2
Renault,Vel Satis 3.5 V6,1327 QE 12,245,très longue,5,5,noir,false,49200,2
Renault,Vel Satis 3.5 V6,4808 PO 79,245,très longue,5,5,gris,false,49200,2
Saab,9.3 1.8T,5526 VN 12,150,longue,5,5,gris,false,38600,0
Volkswagen,Polo 1.2 6V,4685 GG 72,55,courte,5,3,blanc,false,12200,1
Audi,A2 1.4,713 LL 22,75,courte,5,5,noir,false,18310,3
Seat,Toledo 1.6,2701 BM 58,102,longue,5,5,rouge,false,18880,0
Peugeot,1007 1.4,5731 OJ 83,75,courte,5,5,gris,false,13750,3
Daihatsu,Cuore 1.0,6502 WO 32,58,courte,5,3,noir,false,8850,1
BMW,M5,7107 RU 39,507,très longue,5,5,bleu,false,94800,2
Volvo,S80 T6,5528 JO 79,272,très longue,5,5,bleu,false,50500,2
Fiat,Croma 2.2,3886 QR 37,147,longue,5,5,rouge,false,24780,0
Audi,A2 1.4,3492 EX 81,75,courte,5,5,blanc,false,18310,3
Ford,Mondeo 1.8,2477 AZ 87,125,longue,5,5,gris,false,23900,0
Jaguar,X-Type 2.5 V6,151 RD 92,197,longue,5,5,noir,false,37100,0
Volkswagen,Golf 2.0 FSI,1584 BD 79,150,moyenne,5,5,rouge,false,22900,0
Jaguar,X-Type 2.5 V6,2944 GM 95,197,longue,5,5,gris,false,37100,0
Nissan,Almera 1.8,4780 WP 72,115,moyenne,5,5,rouge,false,16450,0
Jaguar,X-Type 2.5 V6,4791 FI 76,197,longue,5,5,rouge,false,37100,0
Renault,Laguna 2.0T,5340 YK 73,170,longue,5,5,noir,false,27300,0
BMW,M5,9247 UZ 87,507,très longue,5,5,gris,false,94800,2
Renault,Vel Satis 3.5 V6,3529 UN 22,245,très longue,5,5,rouge,false,49200,2
Volvo,S80 T6,5907 BB 34,272,très longue,5,5,noir,false,50500,2
Volvo,S80 T6,1616 FT 34,272,très longue,5,5,blanc,false,50500,2
BMW,M5,1022 KI 21,507,très longue,5,5,rouge,false,94800,2
Dacia,Logan 1.6 MPI,3454 MQ 53,90,moyenne,5,5,noir,false,7500,0
Renault,Vel Satis 3.5 V6,1268 TG 48,245,très longue,5,5,noir,false,49200,2
Renault,Megane 2.0 16V,5402 BN 82,135,moyenne,5,5,blanc,false,22350,0
Ford,Mondeo 1.8,6851 OP 95,125,longue,5,5,bleu,false,23900,0
Peugeot,1007 1.4,9364 WQ 71,75,courte,5,5,rouge,false,13750,3
BMW,M5,9939 OX 90,507,très longue,5,5,bleu,false,94800,2
Nissan,Primera 1.6,7388 IH 87,109,longue,5,5,noir,false,18650,0
Audi,A2 1.4,6515 HD 58,75,courte,5,5,noir,false,18310,3
Jaguar,X-Type 2.5 V6,4984 ES 38,197,longue,5,5,bleu,false,37100,0
Seat,Toledo 1.6,2043 TQ 77,102,longue,5,5,blanc,false,18880,0
Jaguar,X-Type 2.5 V6,980 WI 18,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,6806 PB 89,75,courte,5,5,noir,false,18310,3
Mini,Copper 1.6 16V,559 TZ 62,115,courte,5,5,gris,false,18200,3
Renault,Vel Satis 3.5 V6,2661 PE 11,245,très longue,5,5,rouge,false,49200,2
Saab,9.3 1.8T,1032 KQ 81,150,longue,5,5,rouge,false,38600,0
Volkswagen,Golf 2.0 FSI,8949 FT 67,150,moyenne,5,5,rouge,false,22900,0
Volvo,S80 T6,7364 AJ 43,272,très longue,5,5,gris,false,50500,2
Audi,A2 1.4,9052 RA 62,75,courte,5,5,gris,false,18310,3
Seat,Toledo 1.6,8471 KV 26,102,longue,5,5,gris,false,18880,0
Renault,Laguna 2.0T,9909 RL 79,170,longue,5,5,blanc,false,27300,0
Mercedes,S500,3286 TP 40,306,très longue,5,5,rouge,false,101300,2
Volkswagen,Golf 2.0 FSI,2776 XH 35,150,moyenne,5,5,gris,false,22900,0
Volkswagen,Polo 1.2 6V,9166 LS 11,55,courte,5,3,bleu,false,12200,1
Renault,Vel Satis 3.5 V6,3174 LE 36,245,très longue,5,5,gris,false,49200,2
Renault,Vel Satis 3.5 V6,5656 PH 54,245,très longue,5,5,gris,false,49200,2
BMW,M5,8224 KS 65,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,3578 QQ 17,75,courte,5,5,rouge,false,18310,3
Skoda,Superb 2.8 V6,7759 WA 29,193,très longue,5,5,noir,false,31790,2
Audi,A2 1.4,7606 JF 71,75,courte,5,5,noir,false,18310,3
BMW,M5,3403 MU 77,507,très longue,5,5,rouge,false,94800,2
Volvo,S80 T6,6710 IA 63,272,très longue,5,5,noir,false,50500,2
Peugeot,1007 1.4,8256 PB 59,75,courte,5,5,rouge,false,13750,3
Nissan,Primera 1.6,8720 WC 36,109,longue,5,5,rouge,false,18650,0
Daihatsu,Cuore 1.0,7937 UB 71,58,courte,5,3,gris,false,8850,1
Volkswagen,Polo 1.2 6V,3369 GW 61,55,courte,5,3,blanc,false,12200,1
Fiat,Croma 2.2,1682 YR 17,147,longue,5,5,blanc,false,24780,0
Renault,Vel Satis 3.5 V6,8254 IH 45,245,très longue,5,5,blanc,false,49200,2
Volkswagen,Polo 1.2 6V,2333 DE 29,55,courte,5,3,noir,false,12200,1
BMW,M5,8652 NF 67,507,très longue,5,5,noir,false,94800,2
Jaguar,X-Type 2.5 V6,2408 FM 69,197,longue,5,5,blanc,false,37100,0
Fiat,Croma 2.2,5651 OY 32,147,longue,5,5,rouge,false,24780,0
Lancia,Ypsilon 1.4 16V,3168 FK 35,90,courte,5,3,bleu,false,13500,1
Volvo,S80 T6,8402 VV 11,272,très longue,5,5,gris,false,50500,2
Audi,A2 1.4,7820 SP 47,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,361 WA 83,75,courte,5,5,blanc,false,13750,3
BMW,M5,5643 ES 89,507,très longue,5,5,gris,false,94800,2
Volkswagen,Polo 1.2 6V,215 IG 24,55,courte,5,3,blanc,false,12200,1
Mercedes,S500,8339 HD 81,306,très longue,5,5,blanc,false,101300,2
Renault,Megane 2.0 16V,783 YX 41,135,moyenne,5,5,gris,false,22350,0
Audi,A2 1.4,6356 VC 50,75,courte,5,5,gris,false,18310,3
Volkswagen,Golf 2.0 FSI,5295 NG 98,150,moyenne,5,5,noir,false,22900,0
Audi,A2 1.4,8379 KG 37,75,courte,5,5,rouge,false,18310,3
Volkswagen,Polo 1.2 6V,4298 SV 79,55,courte,5,3,bleu,false,12200,1
Renault,Vel Satis 3.5 V6,5018 LB 47,245,très longue,5,5,bleu,false,49200,2
Jaguar,X-Type 2.5 V6,4122 NG 17,197,longue,5,5,rouge,false,37100,0
Fiat,Croma 2.2,2566 EA 47,147,longue,5,5,noir,false,24780,0
Volkswagen,Polo 1.2 6V,2389 BA 28,55,courte,5,3,noir,false,12200,1
Volkswagen,Polo 1.2 6V,3420 GX 94,55,courte,5,3,bleu,false,12200,1
Jaguar,X-Type 2.5 V6,3215 DW 11,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,5559 VV 58,75,courte,5,5,noir,false,18310,3
Renault,Laguna 2.0T,406 QL 23,170,longue,5,5,bleu,false,27300,0
BMW,M5,8072 KB 54,507,très longue,5,5,rouge,false,94800,2
Fiat,Croma 2.2,3925 SM 97,147,longue,5,5,rouge,false,24780,0
Volkswagen,Polo 1.2 6V,3607 FY 27,55,courte,5,3,gris,false,12200,1
Dacia,Logan 1.6 MPI,4986 PG 38,90,moyenne,5,5,blanc,false,7500,0
BMW,M5,9340 US 44,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,4261 QM 89,75,courte,5,5,gris,false,18310,3
Ford,Mondeo 1.8,9682 RO 26,125,longue,5,5,noir,false,23900,0
Jaguar,X-Type 2.5 V6,7437 LC 67,197,longue,5,5,blanc,false,37100,0
Jaguar,X-Type 2.5 V6,5778 XQ 68,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,3767 GC 69,197,longue,5,5,bleu,false,37100,0
Saab,9.3 1.8T,9232 JW 34,150,longue,5,5,blanc,false,38600,0
Ford,Mondeo 1.8,5223 WQ 81,125,longue,5,5,noir,false,23900,0
Audi,A2 1.4,1193 ID 13,75,courte,5,5,bleu,false,18310,3
Mercedes,A200,7331 WB 17,136,moyenne,5,5,gris,false,25900,0
Mercedes,S500,6488 SL 21,306,très longue,5,5,blanc,false,101300,2
Audi,A2 1.4,6003 HC 73,75,courte,5,5,gris,false,18310,3
Nissan,Primera 1.6,1173 WI 86,109,longue,5,5,noir,false,18650,0
Peugeot,1007 1.4,7957 IY 97,75,courte,5,5,rouge,false,13750,3
BMW,M5,1403 BG 85,507,très longue,5,5,noir,false,94800,2
Mercedes,S500,7532 NV 39,306,très longue,5,5,blanc,false,101300,2
Lancia,Ypsilon 1.4 16V,4376 GC 12,90,courte,5,3,noir,false,13500,1
Peugeot,1007 1.4,7229 UX 70,75,courte,5,5,bleu,false,13750,3
Daihatsu,Cuore 1.0,6914 MG 77,58,courte,5,3,noir,false,8850,1
Audi,A2 1.4,7487 CT 12,75,courte,5,5,noir,false,18310,3
Audi,A3 2.0 FSI,3807 EE 35,150,moyenne,5,5,bleu,false,28500,0
Skoda,Superb 2.8 V6,4438 HT 68,193,très longue,5,5,gris,false,31790,2
Nissan,Almera 1.8,4779 FP 77,115,moyenne,5,5,bleu,false,16450,0
BMW,M5,5988 FO 75,507,très longue,5,5,bleu,false,94800,2
Renault,Vel Satis 3.5 V6,9036 IE 50,245,très longue,5,5,noir,false,49200,2
Audi,A2 1.4,1066 EK 64,75,courte,5,5,gris,false,18310,3
Volvo,S80 T6,4028 HC 80,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,2798 PA 87,75,courte,5,5,noir,false,18310,3
BMW,M5,4080 UT 75,507,très longue,5,5,gris,false,94800,2
Ford,Mondeo 1.8,1348 YI 46,125,longue,5,5,gris,false,23900,0
Renault,Vel Satis 3.5 V6,8502 AH 61,245,très longue,5,5,blanc,false,49200,2
BMW,M5,494 CY 41,507,très longue,5,5,bleu,false,94800,2
BMW,M5,5378 LV 37,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Polo 1.2 6V,6824 AL 62,55,courte,5,3,bleu,false,12200,1
BMW,M5,3293 WG 32,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,7019 LH 64,75,courte,5,5,rouge,false,18310,3
Renault,Megane 2.0 16V,4628 OJ 77,135,moyenne,5,5,blanc,false,22350,0
Volkswagen,Golf 2.0 FSI,35 SO 20,150,moyenne,5,5,noir,false,22900,0
Volvo,S80 T6,5806 JL 65,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,3957 MI 76,75,courte,5,5,blanc,false,18310,3
Renault,Laguna 2.0T,3921 JY 41,170,longue,5,5,bleu,false,27300,0
Saab,9.3 1.8T,8445 JB 73,150,longue,5,5,gris,false,38600,0
Volkswagen,Polo 1.2 6V,4084 FD 50,55,courte,5,3,blanc,false,12200,1
Renault,Vel Satis 3.5 V6,4722 YP 80,245,très longue,5,5,bleu,false,49200,2
Peugeot,1007 1.4,1829 VW 28,75,courte,5,5,blanc,false,13750,3
Audi,A2 1.4,1795 QD 20,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,8572 RY 36,75,courte,5,5,blanc,false,13750,3
Fiat,Croma 2.2,4844 KZ 53,147,longue,5,5,bleu,false,24780,0
Volkswagen,Golf 2.0 FSI,3124 QL 87,150,moyenne,5,5,rouge,false,22900,0
Audi,A2 1.4,9946 AN 39,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,4773 MJ 28,272,très longue,5,5,noir,false,50500,2
Renault,Vel Satis 3.5 V6,3966 WB 70,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,8891 OC 36,75,courte,5,5,rouge,false,18310,3
Volkswagen,Golf 2.0 FSI,8245 RQ 62,150,moyenne,5,5,blanc,false,22900,0
Kia,Picanto 1.1,2971 PH 39,65,courte,5,5,bleu,false,8990,3
Audi,A2 1.4,276 BY 50,75,courte,5,5,gris,false,18310,3
Renault,Vel Satis 3.5 V6,6139 PK 97,245,très longue,5,5,blanc,false,49200,2
BMW,M5,8171 RF 81,507,très longue,5,5,gris,false,94800,2
Seat,Toledo 1.6,5228 KE 48,102,longue,5,5,noir,false,18880,0
Ford,Mondeo 1.8,9185 EP 49,125,longue,5,5,gris,false,23900,0
Jaguar,X-Type 2.5 V6,7887 UU 50,197,longue,5,5,rouge,false,37100,0
Peugeot,1007 1.4,3683 VD 30,75,courte,5,5,rouge,false,13750,3
Audi,A2 1.4,9163 HT 80,75,courte,5,5,noir,false,18310,3
BMW,M5,190 RH 30,507,très longue,5,5,gris,false,94800,2
Fiat,Croma 2.2,8033 DA 70,147,longue,5,5,noir,false,24780,0
Nissan,Primera 1.6,5120 AC 64,109,longue,5,5,bleu,false,18650,0
Volkswagen,Polo 1.2 6V,3663 OS 24,55,courte,5,3,rouge,false,12200,1
Audi,A2 1.4,4111 JN 33,75,courte,5,5,noir,false,18310,3
Renault,Megane 2.0 16V,8744 ZT 15,135,moyenne,5,5,bleu,false,22350,0
Kia,Picanto 1.1,1296 FB 67,65,courte,5,5,bleu,false,8990,3
Volvo,S80 T6,9498 KB 10,272,très longue,5,5,blanc,false,50500,2
Jaguar,X-Type 2.5 V6,9026 LA 40,197,longue,5,5,gris,false,37100,0
Volkswagen,Polo 1.2 6V,1754 UF 17,55,courte,5,3,gris,false,12200,1
Volkswagen,Polo 1.2 6V,8503 KL 54,55,courte,5,3,gris,false,12200,1
Jaguar,X-Type 2.5 V6,4913 HU 29,197,longue,5,5,gris,false,37100,0
BMW,M5,5109 GM 86,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,776 BS 66,75,courte,5,5,blanc,false,18310,3
Mercedes,S500,3905 GP 44,306,très longue,5,5,bleu,false,101300,2
Renault,Megane 2.0 16V,4953 MC 95,135,moyenne,5,5,rouge,false,22350,0
Fiat,Croma 2.2,8846 JC 51,147,longue,5,5,rouge,false,24780,0
BMW,M5,6911 CM 39,507,très longue,5,5,noir,false,94800,2
BMW,M5,1429 MZ 24,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,3112 IH 79,197,longue,5,5,rouge,false,37100,0
BMW,M5,9232 JE 19,507,très longue,5,5,noir,false,94800,2
Nissan,Primera 1.6,2826 JN 90,109,longue,5,5,noir,false,18650,0
Audi,A2 1.4,4972 FG 54,75,courte,5,5,bleu,false,18310,3
BMW,M5,3823 KV 95,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,1277 GX 59,75,courte,5,5,gris,false,18310,3
Volkswagen,Polo 1.2 6V,4818 LM 98,55,courte,5,3,gris,false,12200,1
Audi,A2 1.4,4315 YN 13,75,courte,5,5,bleu,false,18310,3
Volkswagen,Polo 1.2 6V,5850 KP 56,55,courte,5,3,gris,false,12200,1
BMW,M5,177 KM 40,507,très longue,5,5,bleu,false,94800,2
Daihatsu,Cuore 1.0,2546 QT 44,58,courte,5,3,rouge,false,8850,1
Audi,A2 1.4,4598 JM 37,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,4342 XH 98,272,très longue,5,5,noir,false,50500,2
BMW,M5,6448 WU 71,507,très longue,5,5,blanc,false,94800,2
BMW,M5,3165 KS 12,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,5818 RQ 67,75,courte,5,5,rouge,false,18310,3
Nissan,Almera 1.8,8701 PB 39,115,moyenne,5,5,noir,false,16450,0
Jaguar,X-Type 2.5 V6,1378 JI 18,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,8247 UX 12,197,longue,5,5,gris,false,37100,0
Mercedes,A200,5143 YH 78,136,moyenne,5,5,gris,false,25900,0
Audi,A2 1.4,9316 TP 82,75,courte,5,5,bleu,false,18310,3
Fiat,Croma 2.2,472 NT 90,147,longue,5,5,bleu,false,24780,0
Daihatsu,Cuore 1.0,6425 AS 33,58,courte,5,3,noir,false,8850,1
Jaguar,X-Type 2.5 V6,541 EB 10,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,8309 HZ 37,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,9108 JZ 70,75,courte,5,5,gris,false,18310,3
Fiat,Croma 2.2,8519 MK 15,147,longue,5,5,blanc,false,24780,0
Renault,Laguna 2.0T,9096 MM 94,170,longue,5,5,gris,false,27300,0
Mercedes,S500,6394 ON 41,306,très longue,5,5,rouge,false,101300,2
Dacia,Logan 1.6 MPI,2458 BD 72,90,moyenne,5,5,gris,false,7500,0
Audi,A2 1.4,8478 TR 55,75,courte,5,5,noir,false,18310,3
BMW,M5,6346 CU 29,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,4682 VU 87,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,6498 SR 56,75,courte,5,5,blanc,false,18310,3
Skoda,Superb 2.8 V6,3893 IU 74,193,très longue,5,5,gris,false,31790,2
Audi,A2 1.4,9148 XI 23,75,courte,5,5,gris,false,18310,3
Seat,Toledo 1.6,2741 RP 77,102,longue,5,5,bleu,false,18880,0
Mercedes,S500,8338 DS 49,306,très longue,5,5,bleu,false,101300,2
Renault,Megane 2.0 16V,5357 WZ 41,135,moyenne,5,5,noir,false,22350,0
Mini,Copper 1.6 16V,172 VT 18,115,courte,5,5,rouge,false,18200,3
Jaguar,X-Type 2.5 V6,2070 LK 49,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,8945 RP 51,197,longue,5,5,gris,false,37100,0
Saab,9.3 1.8T,1452 KE 79,150,longue,5,5,noir,false,38600,0
Mercedes,S500,6260 DB 36,306,très longue,5,5,rouge,false,101300,2
BMW,M5,1958 XH 15,507,très longue,5,5,noir,false,94800,2
BMW,M5,1728 IQ 32,507,très longue,5,5,noir,false,94800,2
BMW,M5,7914 DN 96,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Golf 2.0 FSI,9481 IG 66,150,moyenne,5,5,blanc,false,22900,0
Volkswagen,Polo 1.2 6V,3136 FZ 79,55,courte,5,3,bleu,false,12200,1
Fiat,Croma 2.2,3696 FK 50,147,longue,5,5,bleu,false,24780,0
Mercedes,S500,4323 FE 39,306,très longue,5,5,blanc,false,101300,2
Renault,Laguna 2.0T,7732 SP 13,170,longue,5,5,blanc,false,27300,0
Peugeot,1007 1.4,1146 HC 55,75,courte,5,5,noir,false,13750,3
Mercedes,S500,9744 UK 37,306,très longue,5,5,rouge,false,101300,2
Audi,A2 1.4,3494 DN 17,75,courte,5,5,gris,false,18310,3
Renault,Laguna 2.0T,8856 RX 47,170,longue,5,5,noir,false,27300,0
Saab,9.3 1.8T,1062 MT 17,150,longue,5,5,rouge,false,38600,0
Audi,A2 1.4,9553 YZ 77,75,courte,5,5,noir,false,18310,3
Seat,Toledo 1.6,422 GT 69,102,longue,5,5,rouge,false,18880,0
Peugeot,1007 1.4,9199 HE 27,75,courte,5,5,gris,false,13750,3
Nissan,Maxima 3.0 V6,5933 WF 46,200,très longue,5,5,blanc,false,30000,2
Peugeot,1007 1.4,3774 EM 13,75,courte,5,5,rouge,false,13750,3
Renault,Vel Satis 3.5 V6,4565 MS 44,245,très longue,5,5,blanc,false,49200,2
Renault,Vel Satis 3.5 V6,6538 XS 88,245,très longue,5,5,rouge,false,49200,2
Renault,Vel Satis 3.5 V6,5705 KE 21,245,très longue,5,5,blanc,false,49200,2
Ford,Mondeo 1.8,2844 BO 57,125,longue,5,5,bleu,false,23900,0
Renault,Laguna 2.0T,8406 VQ 78,170,longue,5,5,blanc,false,27300,0
Ford,Mondeo 1.8,5197 BC 42,125,longue,5,5,rouge,false,23900,0
Audi,A2 1.4,6680 RF 73,75,courte,5,5,gris,false,18310,3
BMW,M5,859 EJ 53,507,très longue,5,5,rouge,false,94800,2
Fiat,Croma 2.2,7035 IE 64,147,longue,5,5,bleu,false,24780,0
BMW,M5,9827 RT 65,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,7974 SC 94,75,courte,5,5,noir,false,18310,3
Seat,Toledo 1.6,216 CV 96,102,longue,5,5,bleu,false,18880,0
Ford,Mondeo 1.8,314 XD 60,125,longue,5,5,rouge,false,23900,0
Dacia,Logan 1.6 MPI,4667 WN 49,90,moyenne,5,5,bleu,false,7500,0
Peugeot,1007 1.4,247 YG 72,75,courte,5,5,rouge,false,13750,3
Audi,A2 1.4,5598 YS 28,75,courte,5,5,gris,false,18310,3
Volkswagen,Golf 2.0 FSI,7665 XR 36,150,moyenne,5,5,bleu,false,22900,0
Audi,A2 1.4,2017 TW 37,75,courte,5,5,noir,false,18310,3
BMW,M5,1663 KX 18,507,très longue,5,5,noir,false,94800,2
Ford,Mondeo 1.8,3468 JQ 37,125,longue,5,5,blanc,false,23900,0
Volkswagen,Polo 1.2 6V,1663 MN 66,55,courte,5,3,rouge,false,12200,1
Seat,Toledo 1.6,8119 FO 34,102,longue,5,5,noir,false,18880,0
Jaguar,X-Type 2.5 V6,5713 RE 96,197,longue,5,5,gris,false,37100,0
Renault,Vel Satis 3.5 V6,177 AL 57,245,très longue,5,5,blanc,false,49200,2
BMW,M5,8311 BQ 11,507,très longue,5,5,gris,false,94800,2
Kia,Picanto 1.1,2221 NZ 60,65,courte,5,5,blanc,false,8990,3
Jaguar,X-Type 2.5 V6,9158 UQ 42,197,longue,5,5,gris,false,37100,0
Mini,Copper 1.6 16V,5436 AH 56,115,courte,5,5,gris,false,18200,3
Jaguar,X-Type 2.5 V6,5471 FB 30,197,longue,5,5,gris,false,37100,0
Renault,Megane 2.0 16V,667 EQ 29,135,moyenne,5,5,blanc,false,22350,0
Ford,Mondeo 1.8,1251 CB 82,125,longue,5,5,blanc,false,23900,0
Peugeot,1007 1.4,5566 CC 11,75,courte,5,5,noir,false,13750,3
Renault,Vel Satis 3.5 V6,9673 NU 12,245,très longue,5,5,gris,false,49200,2
Dacia,Logan 1.6 MPI,8989 VE 38,90,moyenne,5,5,blanc,false,7500,0
Peugeot,1007 1.4,5737 MD 70,75,courte,5,5,bleu,false,13750,3
Jaguar,X-Type 2.5 V6,837 UT 31,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,4747 OX 78,75,courte,5,5,noir,false,18310,3
Renault,Megane 2.0 16V,6465 HR 22,135,moyenne,5,5,noir,false,22350,0
Volvo,S80 T6,722 NT 47,272,très longue,5,5,rouge,false,50500,2
Mercedes,A200,5962 GO 93,136,moyenne,5,5,gris,false,25900,0
Audi,A2 1.4,4152 GC 57,75,courte,5,5,blanc,false,18310,3
Saab,9.3 1.8T,5394 AW 90,150,longue,5,5,blanc,false,38600,0
BMW,M5,9404 IK 54,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,7434 GI 85,75,courte,5,5,gris,false,18310,3
BMW,M5,3056 PJ 91,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,9695 NC 33,75,courte,5,5,gris,false,18310,3
Volvo,S80 T6,9809 YX 24,272,très longue,5,5,rouge,false,50500,2
Ford,Mondeo 1.8,1222 RZ 93,125,longue,5,5,rouge,false,23900,0
Renault,Vel Satis 3.5 V6,967 ZO 94,245,très longue,5,5,noir,false,49200,2
Skoda,Superb 2.8 V6,2980 AZ 75,193,très longue,5,5,rouge,false,31790,2
Audi,A2 1.4,2319 EN 10,75,courte,5,5,blanc,false,18310,3
Skoda,Superb 2.8 V6,9481 BC 65,193,très longue,5,5,blanc,false,31790,2
BMW,M5,9898 HG 38,507,très longue,5,5,noir,false,94800,2
BMW,M5,9743 RD 38,507,très longue,5,5,blanc,false,94800,2
Nissan,Almera 1.8,3892 GL 36,115,moyenne,5,5,rouge,false,16450,0
Volvo,S80 T6,7306 BX 27,272,très longue,5,5,bleu,false,50500,2
Jaguar,X-Type 2.5 V6,6481 OW 94,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,4874 GI 97,197,longue,5,5,bleu,false,37100,0
Volvo,S80 T6,7845 DY 88,272,très longue,5,5,rouge,false,50500,2
Renault,Megane 2.0 16V,1849 CC 15,135,moyenne,5,5,rouge,false,22350,0
BMW,M5,752 GD 92,507,très longue,5,5,gris,false,94800,2
Saab,9.3 1.8T,1523 BL 23,150,longue,5,5,noir,false,38600,0
Audi,A2 1.4,5069 GS 83,75,courte,5,5,blanc,false,18310,3
Mercedes,S500,5397 PX 22,306,très longue,5,5,rouge,false,101300,2
Renault,Laguna 2.0T,7366 PR 38,170,longue,5,5,rouge,false,27300,0
Renault,Vel Satis 3.5 V6,621 IP 44,245,très longue,5,5,bleu,false,49200,2
Volvo,S80 T6,4874 KO 70,272,très longue,5,5,noir,false,50500,2
Volkswagen,Golf 2.0 FSI,9790 GY 61,150,moyenne,5,5,noir,false,22900,0
BMW,M5,9878 OK 95,507,très longue,5,5,noir,false,94800,2
Jaguar,X-Type 2.5 V6,6853 UB 52,197,longue,5,5,rouge,false,37100,0
Renault,Vel Satis 3.5 V6,95 QW 68,245,très longue,5,5,bleu,false,49200,2
Volkswagen,Polo 1.2 6V,1259 BF 67,55,courte,5,3,rouge,false,12200,1
Jaguar,X-Type 2.5 V6,626 NA 89,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,6947 EW 42,75,courte,5,5,bleu,false,18310,3
Renault,Vel Satis 3.5 V6,7856 YC 69,245,très longue,5,5,blanc,false,49200,2
Renault,Megane 2.0 16V,4835 TU 96,135,moyenne,5,5,rouge,false,22350,0
Renault,Megane 2.0 16V,5839 TN 64,135,moyenne,5,5,gris,false,22350,0
Skoda,Superb 2.8 V6,5745 KD 80,193,très longue,5,5,rouge,false,31790,2
Audi,A2 1.4,6875 AN 29,75,courte,5,5,rouge,false,18310,3
Volkswagen,Polo 1.2 6V,484 DL 62,55,courte,5,3,rouge,false,12200,1
Audi,A2 1.4,9809 NN 69,75,courte,5,5,noir,false,18310,3
Peugeot,1007 1.4,9839 VZ 86,75,courte,5,5,rouge,false,13750,3
Volkswagen,Polo 1.2 6V,78 WQ 41,55,courte,5,3,gris,false,12200,1
Kia,Picanto 1.1,87 MF 38,65,courte,5,5,rouge,false,8990,3
Nissan,Primera 1.6,3366 BK 22,109,longue,5,5,rouge,false,18650,0
