marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
Audi,A2 1.4,8477 AB 94,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,879 QT 25,75,courte,5,5,noir,false,18310,3
BMW,M5,118 LD 76,507,très longue,5,5,gris,false,94800,2
Jaguar,X-Type 2.5 V6,3419 TM 61,197,longue,5,5,gris,false,37100,0
Renault,Laguna 2.0T,8077 YD 81,170,longue,5,5,rouge,false,27300,0
Seat,Toledo 1.6,9285 GJ 73,102,longue,5,5,noir,false,18880,0
Volkswagen,Golf 2.0 FSI,767 GH 69,150,moyenne,5,5,rouge,false,22900,0
Renault,Laguna 2.0T,250 OY 65,170,longue,5,5,rouge,false,27300,0
Daihatsu,Cuore 1.0,3842 VZ 44,58,courte,5,3,noir,false,8850,1
Mercedes,A200,8506 BR 37,136,moyenne,5,5,blanc,false,25900,0
BMW,M5,2667 IF 56,507,très longue,5,5,gris,false,94800,2
Renault,Vel Satis 3.5 V6,6088 HM 89,245,très longue,5,5,bleu,false,49200,2
Volvo,S80 T6,4798 TV 68,272,très longue,5,5,blanc,false,50500,2
Renault,Vel Satis 3.5 V6,8137 LN 60,245,très longue,5,5,rouge,false,49200,2
Audi,A2 1.4,9180 YM 56,75,courte,5,5,gris,false,18310,3
BMW,M5,1757 IX 20,507,très longue,5,5,noir,false,94800,2
Peugeot,1007 1.4,5395 RS 57,75,courte,5,5,blanc,false,13750,3
Audi,A2 1.4,8764 OS 20,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,9867 LN 80,272,très longue,5,5,bleu,false,50500,2
Audi,A2 1.4,2953 ZY 58,75,courte,5,5,gris,false,18310,3
Fiat,Croma 2.2,4826 ME 28,147,longue,5,5,blanc,false,24780,0
Fiat,Croma 2.2,4105 NP 35,147,longue,5,5,bleu,false,24780,0
Volvo,S80 T6,9050 TY 96,272,très longue,5,5,bleu,false,50500,2
BMW,M5,5871 YI 96,507,très longue,5,5,bleu,false,94800,2
BMW,M5,1722 SX 18,507,très longue,5,5,blanc,false,94800,2
Fiat,Croma 2.2,5798 SG 79,147,longue,5,5,blanc,false,24780,0
BMW,M5,3246 XJ 50,507,très longue,5,5,bleu,false,94800,2
Kia,Picanto 1.1,327 KG 19,65,courte,5,5,rouge,false,8990,3
Volkswagen,Golf 2.0 FSI,403 RO 57,150,moyenne,5,5,noir,false,22900,0
Peugeot,1007 1.4,9274 XD 32,75,courte,5,5,noir,false,13750,3
BMW,M5,4071 ML 76,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,577 UN 69,75,courte,5,5,noir,false,18310,3
Ford,Mondeo 1.8,9189 OL 35,125,longue,5,5,rouge,false,23900,0
Volvo,S80 T6,5632 JF 71,272,très longue,5,5,rouge,false,50500,2
Volvo,S80 T6,1418 VF 78,272,très longue,5,5,noir,false,50500,2
Skoda,Superb 2.8 V6,4533 OM 82,193,très longue,5,5,blanc,false,31790,2
Ford,Mondeo 1.8,503 KT 34,125,longue,5,5,noir,false,23900,0
Skoda,Superb 2.8 V6,586 HF 84,193,très longue,5,5,bleu,false,31790,2
Fiat,Croma 2.2,6032 YW 87,147,longue,5,5,blanc,false,24780,0
BMW,M5,1947 AG 21,507,très longue,5,5,bleu,false,94800,2
Renault,Megane 2.0 16V,1378 UI 74,135,moyenne,5,5,rouge,false,22350,0
Volkswagen,Polo 1.2 6V,2327 VD 71,55,courte,5,3,gris,false,12200,1
Renault,Vel Satis 3.5 V6,6047 BX 91,245,très longue,5,5,blanc,false,49200,2
Ford,Mondeo 1.8,2660 RQ 76,125,longue,5,5,noir,false,23900,0
Audi,A2 1.4,4784 XA 26,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,4956 GV 79,75,courte,5,5,rouge,false,18310,3
Peugeot,1007 1.4,8869 MU 18,75,courte,5,5,noir,false,13750,3
Audi,A2 1.4,965 YB 17,75,courte,5,5,gris,false,18310,3
Mercedes,S500,8374 FC 44,306,très longue,5,5,noir,false,101300,2
BMW,M5,7422 WI 60,507,très longue,5,5,noir,false,94800,2
BMW,M5,6940 OT 41,507,très longue,5,5,gris,false,94800,2
Volkswagen,Golf 2.0 FSI,4394 AV 34,150,moyenne,5,5,rouge,false,22900,0
Seat,Toledo 1.6,1959 AA 41,102,longue,5,5,gris,false,18880,0
Jaguar,X-Type 2.5 V6,4505 UB 26,197,longue,5,5,rouge,false,37100,0
Nissan,Maxima 3.0 V6,6009 HD 19,200,très longue,5,5,rouge,false,30000,2
Renault,Vel Satis 3.5 V6,201 FL 65,245,très longue,5,5,rouge,false,49200,2
Audi,A2 1.4,4954 UT 50,75,courte,5,5,bleu,false,18310,3
Renault,Laguna 2.0T,2910 IN 88,170,longue,5,5,blanc,false,27300,0
Audi,A2 1.4,47 FX 14,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,6828 CZ 78,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,3956 ZK 59,75,courte,5,5,bleu,false,18310,3
BMW,M5,2883 CI 73,507,très longue,5,5,noir,false,94800,2
Skoda,Superb 2.8 V6,8090 TZ 10,193,très longue,5,5,blanc,false,31790,2
Audi,A2 1.4,1942 QJ 76,75,courte,5,5,blanc,false,18310,3
Mercedes,S500,6266 GL 56,306,très longue,5,5,noir,false,101300,2
BMW,M5,1539 RL 47,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,6456 WM 58,75,courte,5,5,rouge,false,18310,3
Mercedes,S500,3865 HY 95,306,très longue,5,5,bleu,false,101300,2
Fiat,Croma 2.2,220 SN 24,147,longue,5,5,blanc,false,24780,0
BMW,M5,6125 OU 88,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Polo 1.2 6V,9339 GW 19,55,courte,5,3,rouge,false,12200,1
Ford,Mondeo 1.8,7731 HB 27,125,longue,5,5,blanc,false,23900,0
Audi,A2 1.4,8588 ZS 23,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,4074 GD 26,197,longue,5,5,gris,false,37100,0
Nissan,Almera 1.8,1124 DO 22,115,moyenne,5,5,bleu,false,16450,0
Fiat,Croma 2.2,6980 GV 13,147,longue,5,5,blanc,false,24780,0
Renault,Vel Satis 3.5 V6,3904 TI 74,245,très longue,5,5,noir,false,49200,2
Audi,A2 1.4,6468 OF 19,75,courte,5,5,noir,false,18310,3
Skoda,Superb 2.8 V6,6272 GN 81,193,très longue,5,5,blanc,false,31790,2
Peugeot,1007 1.4,9069 WU 66,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,3110 AK 40,75,courte,5,5,noir,false,18310,3
Volkswagen,Polo 1.2 6V,1946 ET 85,55,courte,5,3,blanc,false,12200,1
Audi,A2 1.4,8598 DI 30,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,7549 JI 32,197,longue,5,5,rouge,false,37100,0
BMW,M5,3002 NA 82,507,très longue,5,5,bleu,false,94800,2
BMW,M5,2469 VY 93,507,très longue,5,5,gris,false,94800,2
Kia,Picanto 1.1,3471 CO 36,65,courte,5,5,bleu,false,8990,3
Audi,A2 1.4,4136 AW 28,75,courte,5,5,rouge,false,18310,3
Nissan,Maxima 3.0 V6,1805 JW 73,200,très longue,5,5,blanc,false,30000,2
BMW,M5,1021 DT 44,507,très longue,5,5,blanc,false,94800,2
Ford,Mondeo 1.8,1339 QP 18,125,longue,5,5,noir,false,23900,0
Ford,Mondeo 1.8,4585 XG 18,125,longue,5,5,noir,false,23900,0
Volvo,S80 T6,7074 IU 39,272,très longue,5,5,noir,false,50500,2
Volkswagen,Polo 1.2 6V,5234 XA 19,55,courte,5,3,rouge,false,12200,1
BMW,M5,3829 CZ 24,507,très longue,5,5,blanc,false,94800,2
Audi,A3 2.0 FSI,7833 WV 93,150,moyenne,5,5,blanc,false,28500,0
Lancia,Ypsilon 1.4 16V,3939 QX 93,90,courte,5,3,bleu,false,13500,1
BMW,M5,5936 HS 27,507,très longue,5,5,noir,false,94800,2
Saab,9.3 1.8T,7694 WA 25,150,longue,5,5,gris,false,38600,0
Fiat,Croma 2.2,475 DP 27,147,longue,5,5,rouge,false,24780,0
BMW,M5,6382 NT 15,507,très longue,5,5,bleu,false,94800,2
BMW,M5,5288 FT 76,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,2788 VM 93,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,2148 RZ 40,197,longue,5,5,blanc,false,37100,0
Jaguar,X-Type 2.5 V6,2848 LN 47,197,longue,5,5,bleu,false,37100,0
Nissan,Almera 1.8,5326 YJ 10,115,moyenne,5,5,gris,false,16450,0
Nissan,Almera 1.8,1218 HI 63,115,moyenne,5,5,bleu,false,16450,0
Audi,A2 1.4,1472 JM 82,75,courte,5,5,rouge,false,18310,3
BMW,M5,6804 CG 83,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,2639 PU 86,75,courte,5,5,blanc,false,18310,3
Renault,Vel Satis 3.5 V6,5031 RW 37,245,très longue,5,5,rouge,false,49200,2
Volvo,S80 T6,4191 FR 83,272,très longue,5,5,blanc,false,50500,2
Jaguar,X-Type 2.5 V6,8261 ZY 34,197,longue,5,5,rouge,false,37100,0
Jaguar,X-Type 2.5 V6,1029 TD 80,197,longue,5,5,rouge,false,37100,0
Nissan,Primera 1.6,1616 GC 63,109,longue,5,5,gris,false,18650,0
Fiat,Croma 2.2,1116 QJ 38,147,longue,5,5,bleu,false,24780,0
Renault,Megane 2.0 16V,843 QV 69,135,moyenne,5,5,noir,false,22350,0
Jaguar,X-Type 2.5 V6,5351 BI 32,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,6304 RZ 62,75,courte,5,5,blanc,false,18310,3
Seat,Toledo 1.6,4618 PW 94,102,longue,5,5,noir,false,18880,0
Audi,A2 1.4,4263 GK 69,75,courte,5,5,noir,false,18310,3
Jaguar,X-Type 2.5 V6,6966 AZ 96,197,longue,5,5,bleu,false,37100,0
Volkswagen,Golf 2.0 FSI,923 QY 53,150,moyenne,5,5,bleu,false,22900,0
Volvo,S80 T6,6204 CZ 86,272,très longue,5,5,rouge,false,50500,2
Skoda,Superb 2.8 V6,7908 CB 45,193,très longue,5,5,gris,false,31790,2
Peugeot,1007 1.4,9491 VS 25,75,courte,5,5,gris,false,13750,3
BMW,M5,2338 OZ 43,507,très longue,5,5,noir,false,94800,2
Renault,Vel Satis 3.5 V6,9418 AB 10,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,3132 CX 86,197,longue,5,5,gris,false,37100,0
Renault,Vel Satis 3.5 V6,7352 WP 94,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,8773 KV 49,197,longue,5,5,noir,false,37100,0
Volvo,S80 T6,3611 CH 43,272,très longue,5,5,bleu,false,50500,2
BMW,M5,7018 WI 72,507,très longue,5,5,blanc,false,94800,2
BMW,M5,8478 TJ 18,507,très longue,5,5,bleu,false,94800,2
Peugeot,1007 1.4,8425 TD 44,75,courte,5,5,rouge,false,13750,3
BMW,M5,5957 QE 55,507,très longue,5,5,gris,false,94800,2
BMW,M5,1918 LY 74,507,très longue,5,5,bleu,false,94800,2
Renault,Laguna 2.0T,3277 VW 97,170,longue,5,5,blanc,false,27300,0
Jaguar,X-Type 2.5 V6,5544 DR 24,197,longue,5,5,noir,false,37100,0
Renault,Laguna 2.0T,4296 QX 72,170,longue,5,5,rouge,false,27300,0
Mercedes,A200,2872 DY 37,136,moyenne,5,5,gris,false,25900,0
Audi,A2 1.4,9857 TL 21,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,8291 ER 11,272,très longue,5,5,rouge,false,50500,2
Nissan,Primera 1.6,1878 UK 10,109,longue,5,5,blanc,false,18650,0
Peugeot,1007 1.4,987 PD 12,75,courte,5,5,gris,false,13750,3
Seat,Toledo 1.6,1226 AQ 42,102,longue,5,5,rouge,false,18880,0
Audi,A2 1.4,7609 NC 23,75,courte,5,5,rouge,false,18310,3
Audi,A3 2.0 FSI,6738 CA 27,150,moyenne,5,5,bleu,false,28500,0
Nissan,Maxima 3.0 V6,4235 WA 73,200,très longue,5,5,bleu,false,30000,2
Skoda,Superb 2.8 V6,7343 BC 60,193,très longue,5,5,rouge,false,31790,2
Jaguar,X-Type 2.5 V6,6710 CY 29,197,longue,5,5,noir,false,37100,0
Renault,Vel Satis 3.5 V6,8654 VN 53,245,très longue,5,5,gris,false,49200,2
Volkswagen,Golf 2.0 FSI,13 ZP 34,150,moyenne,5,5,rouge,false,22900,0
Volkswagen,Polo 1.2 6V,7886 TK 25,55,courte,5,3,rouge,false,12200,1
Renault,Vel Satis 3.5 V6,3744 FT 76,245,très longue,5,5,gris,false,49200,2
Volvo,S80 T6,6400 ML 41,272,très longue,5,5,bleu,false,50500,2
Volkswagen,Golf 2.0 FSI,5789 CI 13,150,moyenne,5,5,gris,false,22900,0
Renault,Vel Satis 3.5 V6,1963 WU 31,245,très longue,5,5,rouge,false,49200,2
BMW,M5,1176 YS 17,507,très longue,5,5,rouge,false,94800,2
BMW,M5,6178 VN 79,507,très longue,5,5,noir,false,94800,2
Renault,Laguna 2.0T,3158 TW 94,170,longue,5,5,blanc,false,27300,0
BMW,M5,6321 BW 17,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,6170 BT 59,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,7904 CM 18,197,longue,5,5,bleu,false,37100,0
BMW,M5,4641 CR 68,507,très longue,5,5,rouge,false,94800,2
Daihatsu,Cuore 1.0,5222 HM 90,58,courte,5,3,noir,false,8850,1
Skoda,Superb 2.8 V6,4834 JJ 58,193,très longue,5,5,noir,false,31790,2
Mercedes,S500,320 QG 24,306,très longue,5,5,rouge,false,101300,2
Renault,Vel Satis 3.5 V6,111 BR 52,245,très longue,5,5,noir,false,49200,2
Peugeot,1007 1.4,6995 PZ 53,75,courte,5,5,rouge,false,13750,3
Fiat,Croma 2.2,7990 ZC 61,147,longue,5,5,gris,false,24780,0
BMW,M5,1329 FE 17,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,78 FI 80,75,courte,5,5,blanc,false,18310,3
Peugeot,1007 1.4,4800 VB 45,75,courte,5,5,blanc,false,13750,3
Volkswagen,Polo 1.2 6V,6727 VF 41,55,courte,5,3,gris,false,12200,1
Jaguar,X-Type 2.5 V6,398 DK 29,197,longue,5,5,rouge,false,37100,0
Renault,Vel Satis 3.5 V6,3634 YG 92,245,très longue,5,5,blanc,false,49200,2
Audi,A2 1.4,173 YL 23,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,9054 DW 14,75,courte,5,5,gris,false,18310,3
Volvo,S80 T6,1348 SS 87,272,très longue,5,5,noir,false,50500,2
Jaguar,X-Type 2.5 V6,8893 EM 22,197,longue,5,5,gris,false,37100,0
Nissan,Maxima 3.0 V6,3380 CJ 19,200,très longue,5,5,bleu,false,30000,2
Jaguar,X-Type 2.5 V6,8897 AU 25,197,longue,5,5,rouge,false,37100,0
BMW,M5,4394 JC 88,507,très longue,5,5,blanc,false,94800,2
BMW,M5,7294 QQ 17,507,très longue,5,5,rouge,false,94800,2
Volvo,S80 T6,6793 AA 18,272,très longue,5,5,bleu,false,50500,2
BMW,M5,8655 TS 11,507,très longue,5,5,blanc,false,94800,2
BMW,M5,5412 FD 88,507,très longue,5,5,blanc,false,94800,2
Ford,Mondeo 1.8,961 EQ 60,125,longue,5,5,blanc,false,23900,0
Fiat,Croma 2.2,8804 EK 49,147,longue,5,5,bleu,false,24780,0
Mercedes,S500,1635 AU 98,306,très longue,5,5,rouge,false,101300,2
Volkswagen,Golf 2.0 FSI,8616 FL 10,150,moyenne,5,5,blanc,false,22900,0
Jaguar,X-Type 2.5 V6,3502 MB 43,197,longue,5,5,noir,false,37100,0
Volkswagen,Golf 2.0 FSI,1408 WM 26,150,moyenne,5,5,bleu,false,22900,0
Daihatsu,Cuore 1.0,1636 QO 51,58,courte,5,3,noir,false,8850,1
Volkswagen,Polo 1.2 6V,1557 ZI 64,55,courte,5,3,bleu,false,12200,1
BMW,M5,8750 PA 88,507,très longue,5,5,noir,false,94800,2
Seat,Toledo 1.6,580 BO 77,102,longue,5,5,blanc,false,18880,0
BMW,M5,5728 ZW 16,507,très longue,5,5,blanc,false,94800,2
Volkswagen,Polo 1.2 6V,6815 LD 96,55,courte,5,3,noir,false,12200,1
Volvo,S80 T6,1261 SX 36,272,très longue,5,5,noir,false,50500,2
Mercedes,S500,1482 KA 18,306,très longue,5,5,blanc,false,101300,2
Mercedes,S500,4579 XG 67,306,très longue,5,5,gris,false,101300,2
Volkswagen,Golf 2.0 FSI,3627 KY 64,150,moyenne,5,5,noir,false,22900,0
Volkswagen,Golf 2.0 FSI,1 UH 32,150,moyenne,5,5,bleu,false,22900,0
Volvo,S80 T6,5450 IV 70,272,très longue,5,5,gris,false,50500,2
Renault,Megane 2.0 16V,1506 AY 88,135,moyenne,5,5,bleu,false,22350,0
Audi,A2 1.4,3705 XN 69,75,courte,5,5,bleu,false,18310,3
Fiat,Croma 2.2,6126 MN 52,147,longue,5,5,rouge,false,24780,0
Saab,9.3 1.8T,6061 YS 54,150,longue,5,5,blanc,false,38600,0
Volvo,S80 T6,4665 ZH 68,272,très longue,5,5,blanc,false,50500,2
Audi,A2 1.4,7214 UN 56,75,courte,5,5,rouge,false,18310,3
Nissan,Almera 1.8,6313 WN 27,115,moyenne,5,5,bleu,false,16450,0
BMW,M5,7688 DF 57,507,très longue,5,5,gris,false,94800,2
Volkswagen,Polo 1.2 6V,3972 PH 46,55,courte,5,3,noir,false,12200,1
Dacia,Logan 1.6 MPI,327 NZ 10,90,moyenne,5,5,bleu,false,7500,0
Peugeot,1007 1.4,2451 XL 37,75,courte,5,5,gris,false,13750,3
Renault,Laguna 2.0T,7880 UV 91,170,longue,5,5,blanc,false,27300,0
Renault,Vel Satis 3.5 V6,9503 BQ 94,245,très longue,5,5,rouge,false,49200,2
Volvo,S80 T6,1817 KI 56,272,très longue,5,5,noir,false,50500,2
Volkswagen,Golf 2.0 FSI,2720 UI 29,150,moyenne,5,5,rouge,false,22900,0
Renault,Vel Satis 3.5 V6,5599 LD 65,245,très longue,5,5,gris,false,49200,2
Saab,9.3 1.8T,6892 HF 77,150,longue,5,5,blanc,false,38600,0
Volkswagen,Golf 2.0 FSI,5387 TD 86,150,moyenne,5,5,rouge,false,22900,0
Volvo,S80 T6,9639 FP 29,272,très longue,5,5,gris,false,50500,2
Renault,Vel Satis 3.5 V6,2310 YU 77,245,très longue,5,5,rouge,false,49200,2
Skoda,Superb 2.8 V6,852 WE 72,193,très longue,5,5,bleu,false,31790,2
Peugeot,1007 1.4,8076 ZS 53,75,courte,5,5,noir,false,13750,3
Volvo,S80 T6,3134 AQ 35,272,très longue,5,5,rouge,false,50500,2
Peugeot,1007 1.4,555 RC 66,75,courte,5,5,noir,false,13750,3
Mercedes,S500,145 EY 38,306,très longue,5,5,rouge,false,101300,2
Jaguar,X-Type 2.5 V6,6004 FY 16,197,longue,5,5,gris,false,37100,0
Renault,Vel Satis 3.5 V6,9087 UI 71,245,très longue,5,5,blanc,false,49200,2
Daihatsu,Cuore 1.0,4229 IE 23,58,courte,5,3,blanc,false,8850,1
Ford,Mondeo 1.8,5459 FI 39,125,longue,5,5,gris,false,23900,0
Volkswagen,Golf 2.0 FSI,7537 CC 93,150,moyenne,5,5,gris,false,22900,0
Daihatsu,Cuore 1.0,5845 YK 25,58,courte,5,3,blanc,false,8850,1
Audi,A2 1.4,5890 DX 75,75,courte,5,5,bleu,false,18310,3
Mercedes,S500,9944 JB 19,306,très longue,5,5,blanc,false,101300,2
Jaguar,X-Type 2.5 V6,7295 RW 51,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,7096 OE 86,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,7 ZT 75,75,courte,5,5,noir,false,18310,3
Renault,Megane 2.0 16V,1037 CO 36,135,moyenne,5,5,rouge,false,22350,0
Volkswagen,Golf 2.0 FSI,879 EH 95,150,moyenne,5,5,blanc,false,22900,0
Saab,9.3 1.8T,9126 GV 16,150,longue,5,5,gris,false,38600,0
BMW,M5,8373 NZ 43,507,très longue,5,5,blanc,false,94800,2
BMW,M5,9442 GJ 19,507,très longue,5,5,rouge,false,94800,2
Mercedes,S500,2729 QG 81,306,très longue,5,5,blanc,false,101300,2
Daihatsu,Cuore 1.0,2950 TL 48,58,courte,5,3,gris,false,8850,1
Volkswagen,Polo 1.2 6V,2847 QR 33,55,courte,5,3,rouge,false,12200,1
Audi,A2 1.4,5716 CO 80,75,courte,5,5,blanc,false,18310,3
Renault,Laguna 2.0T,8255 JB 51,170,longue,5,5,rouge,false,27300,0
Renault,Vel Satis 3.5 V6,1638 IX 97,245,très longue,5,5,bleu,false,49200,2
Ford,Mondeo 1.8,253 QN 50,125,longue,5,5,gris,false,23900,0
Volvo,S80 T6,1764 VW 90,272,très longue,5,5,gris,false,50500,2
Ford,Mondeo 1.8,1937 IB 47,125,longue,5,5,gris,false,23900,0
BMW,M5,1996 XA 37,507,très longue,5,5,gris,false,94800,2
BMW,M5,2325 QC 31,507,très longue,5,5,gris,false,94800,2
BMW,M5,4398 CY 84,507,très longue,5,5,noir,false,94800,2
Jaguar,X-Type 2.5 V6,3393 TB 55,197,longue,5,5,noir,false,37100,0
Renault,Vel Satis 3.5 V6,1729 MW 44,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,7551 UP 86,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,1310 QT 17,75,courte,5,5,bleu,false,18310,3
Ford,Mondeo 1.8,8003 IS 89,125,longue,5,5,rouge,false,23900,0
Skoda,Superb 2.8 V6,4649 XC 12,193,très longue,5,5,rouge,false,31790,2
Saab,9.3 1.8T,1537 OD 19,150,longue,5,5,rouge,false,38600,0
Fiat,Croma 2.2,8387 AP 16,147,longue,5,5,gris,false,24780,0
Jaguar,X-Type 2.5 V6,7199 EL 14,197,longue,5,5,noir,false,37100,0
Renault,Vel Satis 3.5 V6,6589 FE 23,245,très longue,5,5,rouge,false,49200,2
Kia,Picanto 1.1,2816 IT 37,65,courte,5,5,gris,false,8990,3
Audi,A2 1.4,3819 JX 91,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,2848 QM 55,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,3037 JK 88,75,courte,5,5,rouge,false,18310,3
Mini,Copper 1.6 16V,4065 PJ 51,115,courte,5,5,bleu,false,18200,3
Audi,A2 1.4,5369 JN 87,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,4098 HD 24,75,courte,5,5,rouge,false,18310,3
Saab,9.3 1.8T,172 JI 37,150,longue,5,5,rouge,false,38600,0
BMW,M5,200 HQ 34,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,4713 QE 30,75,courte,5,5,rouge,false,18310,3
Peugeot,1007 1.4,23 EZ 75,75,courte,5,5,rouge,false,13750,3
Jaguar,X-Type 2.5 V6,9730 YP 92,197,longue,5,5,bleu,false,37100,0
Volvo,S80 T6,42 XP 66,272,très longue,5,5,gris,false,50500,2
Daihatsu,Cuore 1.0,4163 DE 82,58,courte,5,3,gris,false,8850,1
Jaguar,X-Type 2.5 V6,1318 UT 72,197,longue,5,5,bleu,false,37100,0
Daihatsu,Cuore 1.0,4639 YN 85,58,courte,5,3,bleu,false,8850,1
Volvo,S80 T6,255 HC 82,272,très longue,5,5,gris,false,50500,2
Fiat,Croma 2.2,6343 UT 11,147,longue,5,5,bleu,false,24780,0
Renault,Laguna 2.0T,6952 DJ 10,170,longue,5,5,bleu,false,27300,0
Jaguar,X-Type 2.5 V6,8814 SY 84,197,longue,5,5,bleu,false,37100,0
Volkswagen,Polo 1.2 6V,7382 FF 56,55,courte,5,3,gris,false,12200,1
BMW,M5,2834 HQ 91,507,très longue,5,5,gris,false,94800,2
BMW,M5,4252 UD 82,507,très longue,5,5,noir,false,94800,2
Renault,Vel Satis 3.5 V6,2933 QR 10,245,très longue,5,5,bleu,false,49200,2
Nissan,Maxima 3.0 V6,4432 GP 84,200,très longue,5,5,gris,false,30000,2
Fiat,Croma 2.2,3567 MS 61,147,longue,5,5,bleu,false,24780,0
Nissan,Primera 1.6,9035 YW 97,109,longue,5,5,rouge,false,18650,0
Mini,Copper 1.6 16V,8039 HV 68,115,courte,5,5,noir,false,18200,3
Peugeot,1007 1.4,9613 CE 88,75,courte,5,5,gris,false,13750,3
Renault,Vel Satis 3.5 V6,9015 EA 84,245,très longue,5,5,blanc,false,49200,2
Skoda,Superb 2.8 V6,6739 WW 20,193,très longue,5,5,noir,false,31790,2
Daihatsu,Cuore 1.0,4762 WR 58,58,courte,5,3,rouge,false,8850,1
Skoda,Superb 2.8 V6,5477 CF 43,193,très longue,5,5,blanc,false,31790,2
Fiat,Croma 2.2,8340 VL 27,147,longue,5,5,bleu,false,24780,0
BMW,M5,7739 QE 28,507,très longue,5,5,blanc,false,94800,2
Saab,9.3 1.8T,4855 LE 47,150,longue,5,5,noir,false,38600,0
Renault,Vel Satis 3.5 V6,9394 KQ 31,245,très longue,5,5,rouge,false,49200,2
Jaguar,X-Type 2.5 V6,7806 RK 70,197,longue,5,5,bleu,false,37100,0
BMW,M5,3527 EL 86,507,très longue,5,5,noir,false,94800,2
Ford,Mondeo 1.8,4886 EY 76,125,longue,5,5,blanc,false,23900,0
Renault,Vel Satis 3.5 V6,878 LN 44,245,très longue,5,5,blanc,false,49200,2
Renault,Vel Satis 3.5 V6,4942 EW 80,245,très longue,5,5,noir,false,49200,2
Peugeot,1007 1.4,5743 MO 62,75,courte,5,5,bleu,false,13750,3
Volkswagen,Polo 1.2 6V,351 UP 69,55,courte,5,3,noir,false,12200,1
Peugeot,1007 1.4,8027 WU 49,75,courte,5,5,bleu,false,13750,3
Volkswagen,Polo 1.2 6V,5597 PM 47,55,courte,5,3,noir,false,12200,1
Volvo,S80 T6,9673 VZ 90,272,très longue,5,5,blanc,false,50500,2
Peugeot,1007 1.4,1629 KN 19,75,courte,5,5,rouge,false,13750,3
Audi,A2 1.4,594 BC 74,75,courte,5,5,rouge,false,18310,3
BMW,M5,7094 BS 40,507,très longue,5,5,blanc,false,94800,2
Ford,Mondeo 1.8,3011 RN 60,125,longue,5,5,blanc,false,23900,0
Audi,A2 1.4,7120 LP 13,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,3454 NQ 68,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,2167 NB 60,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,635 TT 63,75,courte,5,5,noir,false,18310,3
BMW,M5,9940 UW 83,507,très longue,5,5,gris,false,94800,2
Jaguar,X-Type 2.5 V6,3899 FH 89,197,longue,5,5,noir,false,37100,0
Mercedes,S500,6528 JJ 45,306,très longue,5,5,noir,false,101300,2
Renault,Laguna 2.0T,5044 DI 34,170,longue,5,5,noir,false,27300,0
Renault,Vel Satis 3.5 V6,6920 IX 27,245,très longue,5,5,noir,false,49200,2
Renault,Megane 2.0 16V,8669 OZ 66,135,moyenne,5,5,noir,false,22350,0
Audi,A2 1.4,3184 LC 16,75,courte,5,5,blanc,false,18310,3
Dacia,Logan 1.6 MPI,393 JM 37,90,moyenne,5,5,bleu,false,7500,0
Volkswagen,Polo 1.2 6V,1511 GG 98,55,courte,5,3,blanc,false,12200,1
Volvo,S80 T6,8513 KN 63,272,très longue,5,5,blanc,false,50500,2
BMW,M5,4880 EM 18,507,très longue,5,5,rouge,false,94800,2
BMW,M5,2106 JD 22,507,très longue,5,5,rouge,false,94800,2
