marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
Seat,Toledo 1.6,7129 QC 92,102,longue,5,5,blanc,false,18880,0
Renault,Megane 2.0 16V,3253 SS 61,135,moyenne,5,5,noir,false,22350,0
Seat,Toledo 1.6,2354 XZ 23,102,longue,5,5,bleu,false,18880,0
Volvo,S80 T6,8971 IH 16,272,très longue,5,5,rouge,false,50500,2
Mercedes,A200,6670 HA 21,136,moyenne,5,5,gris,false,25900,0
Mini,Copper 1.6 16V,3613 JT 65,115,courte,5,5,noir,false,18200,3
Volkswagen,Golf 2.0 FSI,186 QE 82,150,moyenne,5,5,blanc,false,22900,0
Nissan,Maxima 3.0 V6,1335 ZH 93,200,très longue,5,5,blanc,false,30000,2
Renault,Laguna 2.0T,4669 ZI 25,170,longue,5,5,blanc,false,27300,0
Volkswagen,Polo 1.2 6V,3857 AW 59,55,courte,5,3,noir,false,12200,1
Saab,9.3 1.8T,6512 JX 91,150,longue,5,5,gris,false,38600,0
Nissan,Maxima 3.0 V6,9057 GY 61,200,très longue,5,5,bleu,false,30000,2
Saab,9.3 1.8T,9775 JJ 29,150,longue,5,5,gris,false,38600,0
Ford,Mondeo 1.8,7745 GT 74,125,longue,5,5,noir,false,23900,0
Volkswagen,Polo 1.2 6V,749 LG 73,55,courte,5,3,rouge,false,12200,1
Volkswagen,Polo 1.2 6V,7135 FZ 22,55,courte,5,3,rouge,false,12200,1
Volkswagen,Polo 1.2 6V,5735 GW 29,55,courte,5,3,gris,false,12200,1
Volkswagen,Polo 1.2 6V,6980 XZ 69,55,courte,5,3,blanc,false,12200,1
Jaguar,X-Type 2.5 V6,2511 HP 23,197,longue,5,5,bleu,false,37100,0
BMW,M5,6745 JR 39,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,9687 FT 29,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,586 ZU 56,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,8017 EZ 49,75,courte,5,5,gris,false,18310,3
Volvo,S80 T6,7318 AJ 38,272,très longue,5,5,gris,false,50500,2
Renault,Vel Satis 3.5 V6,4037 WY 39,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,5011 DE 19,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,8850 HB 82,75,courte,5,5,blanc,false,13750,3
BMW,M5,3893 BI 41,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,1688 EJ 21,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,4313 PN 56,75,courte,5,5,blanc,false,18310,3
Volkswagen,Golf 2.0 FSI,7467 IH 62,150,moyenne,5,5,gris,false,22900,0
BMW,M5,3824 XC 92,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,9281 KN 14,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,4327 LU 71,75,courte,5,5,noir,false,18310,3
Peugeot,1007 1.4,1226 LM 27,75,courte,5,5,gris,false,13750,3
Ford,Mondeo 1.8,1693 QB 17,125,longue,5,5,blanc,false,23900,0
Skoda,Superb 2.8 V6,4874 OH 56,193,très longue,5,5,rouge,false,31790,2
Ford,Mondeo 1.8,6523 JV 13,125,longue,5,5,blanc,false,23900,0
Jaguar,X-Type 2.5 V6,4704 CI 77,197,longue,5,5,blanc,false,37100,0
Mini,Copper 1.6 16V,5004 OP 69,115,courte,5,5,rouge,false,18200,3
Jaguar,X-Type 2.5 V6,2970 SF 36,197,longue,5,5,bleu,false,37100,0
Volvo,S80 T6,3106 MA 11,272,très longue,5,5,gris,false,50500,2
Renault,Laguna 2.0T,4257 HW 74,170,longue,5,5,noir,false,27300,0
Renault,Megane 2.0 16V,5033 II 98,135,moyenne,5,5,gris,false,22350,0
Volkswagen,Polo 1.2 6V,1491 GT 23,55,courte,5,3,bleu,false,12200,1
Volvo,S80 T6,5049 GF 19,272,très longue,5,5,noir,false,50500,2
Nissan,Primera 1.6,8076 TE 15,109,longue,5,5,gris,false,18650,0
Volkswagen,Polo 1.2 6V,2066 IF 54,55,courte,5,3,noir,false,12200,1
Volvo,S80 T6,9275 FE 55,272,très longue,5,5,rouge,false,50500,2
Ford,Mondeo 1.8,849 WM 47,125,longue,5,5,rouge,false,23900,0
Skoda,Superb 2.8 V6,5870 HR 15,193,très longue,5,5,gris,false,31790,2
Renault,Vel Satis 3.5 V6,4982 BY 29,245,très longue,5,5,noir,false,49200,2
Volvo,S80 T6,4851 DQ 11,272,très longue,5,5,gris,false,50500,2
Volkswagen,Polo 1.2 6V,3854 HQ 67,55,courte,5,3,rouge,false,12200,1
Jaguar,X-Type 2.5 V6,281 OH 97,197,longue,5,5,noir,false,37100,0
Fiat,Croma 2.2,8453 AI 93,147,longue,5,5,bleu,false,24780,0
Volkswagen,Polo 1.2 6V,6790 FM 87,55,courte,5,3,rouge,false,12200,1
Renault,Vel Satis 3.5 V6,6115 OT 60,245,très longue,5,5,gris,false,49200,2
Audi,A2 1.4,56 JG 93,75,courte,5,5,blanc,false,18310,3
Nissan,Maxima 3.0 V6,84 LZ 29,200,très longue,5,5,gris,false,30000,2
BMW,M5,6536 YI 13,507,très longue,5,5,blanc,false,94800,2
BMW,M5,7091 PT 37,507,très longue,5,5,blanc,false,94800,2
Volkswagen,Polo 1.2 6V,9976 OV 77,55,courte,5,3,noir,false,12200,1
Saab,9.3 1.8T,7439 UW 46,150,longue,5,5,gris,false,38600,0
Fiat,Croma 2.2,68 NZ 88,147,longue,5,5,blanc,false,24780,0
Audi,A2 1.4,2363 VO 73,75,courte,5,5,blanc,false,18310,3
BMW,M5,9385 OC 56,507,très longue,5,5,gris,false,94800,2
Mercedes,S500,7086 RM 16,306,très longue,5,5,rouge,false,101300,2
Renault,Megane 2.0 16V,542 ZT 57,135,moyenne,5,5,bleu,false,22350,0
Fiat,Croma 2.2,2379 XS 60,147,longue,5,5,gris,false,24780,0
Volkswagen,Polo 1.2 6V,4809 XM 90,55,courte,5,3,noir,false,12200,1
Ford,Mondeo 1.8,1446 AM 28,125,longue,5,5,blanc,false,23900,0
Nissan,Primera 1.6,1310 OD 38,109,longue,5,5,gris,false,18650,0
Ford,Mondeo 1.8,8934 OV 56,125,longue,5,5,rouge,false,23900,0
Fiat,Croma 2.2,5920 ZK 58,147,longue,5,5,bleu,false,24780,0
Volvo,S80 T6,165 PM 19,272,très longue,5,5,bleu,false,50500,2
Volvo,S80 T6,1488 CF 58,272,très longue,5,5,rouge,false,50500,2
Daihatsu,Cuore 1.0,4113 WP 12,58,courte,5,3,rouge,false,8850,1
Audi,A2 1.4,6892 FO 27,75,courte,5,5,noir,false,18310,3
Fiat,Croma 2.2,8556 CC 39,147,longue,5,5,blanc,false,24780,0
Volkswagen,Golf 2.0 FSI,6732 HN 19,150,moyenne,5,5,noir,false,22900,0
Volkswagen,Polo 1.2 6V,4531 KD 70,55,courte,5,3,bleu,false,12200,1
Audi,A2 1.4,6719 UW 60,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,2802 JR 86,197,longue,5,5,blanc,false,37100,0
BMW,M5,7221 UZ 34,507,très longue,5,5,bleu,false,94800,2
Renault,Vel Satis 3.5 V6,8222 GK 33,245,très longue,5,5,blanc,false,49200,2
Renault,Vel Satis 3.5 V6,5910 YB 31,245,très longue,5,5,blanc,false,49200,2
Mercedes,S500,8427 PK 50,306,très longue,5,5,gris,false,101300,2
BMW,M5,3042 QU 59,507,très longue,5,5,bleu,false,94800,2
Peugeot,1007 1.4,4463 ZQ 97,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,884 GJ 24,75,courte,5,5,gris,false,18310,3
Kia,Picanto 1.1,7545 OM 86,65,courte,5,5,blanc,false,8990,3
Audi,A2 1.4,1991 ME 13,75,courte,5,5,noir,false,18310,3
Dacia,Logan 1.6 MPI,9368 IQ 47,90,moyenne,5,5,bleu,false,7500,0
Volvo,S80 T6,2582 CX 67,272,très longue,5,5,gris,false,50500,2
Saab,9.3 1.8T,9697 IT 57,150,longue,5,5,gris,false,38600,0
Jaguar,X-Type 2.5 V6,3743 CO 66,197,longue,5,5,noir,false,37100,0
Volkswagen,Polo 1.2 6V,600 DY 36,55,courte,5,3,blanc,false,12200,1
Nissan,Almera 1.8,5793 CS 12,115,moyenne,5,5,blanc,false,16450,0
Jaguar,X-Type 2.5 V6,3767 NX 74,197,longue,5,5,bleu,false,37100,0
Lancia,Ypsilon 1.4 16V,5816 YW 75,90,courte,5,3,bleu,false,13500,1
Volvo,S80 T6,6067 TO 53,272,très longue,5,5,blanc,false,50500,2
Saab,9.3 1.8T,4819 AE 45,150,longue,5,5,noir,false,38600,0
Renault,Vel Satis 3.5 V6,4580 LK 90,245,très longue,5,5,bleu,false,49200,2
Mercedes,S500,7342 YH 43,306,très longue,5,5,noir,false,101300,2
BMW,M5,7181 NX 88,507,très longue,5,5,noir,false,94800,2
BMW,M5,7031 OT 69,507,très longue,5,5,rouge,false,94800,2
Seat,Toledo 1.6,782 LW 28,102,longue,5,5,rouge,false,18880,0
BMW,M5,6845 WH 81,507,très longue,5,5,noir,false,94800,2
BMW,M5,5267 DD 65,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,6195 BL 19,75,courte,5,5,noir,false,18310,3
Volkswagen,Golf 2.0 FSI,9391 UT 63,150,moyenne,5,5,blanc,false,22900,0
Skoda,Superb 2.8 V6,4254 GX 56,193,très longue,5,5,noir,false,31790,2
Volvo,S80 T6,1793 TZ 84,272,très longue,5,5,rouge,false,50500,2
Renault,Vel Satis 3.5 V6,7096 PV 20,245,très longue,5,5,rouge,false,49200,2
Audi,A2 1.4,4308 OV 41,75,courte,5,5,rouge,false,18310,3
Saab,9.3 1.8T,8552 PF 21,150,longue,5,5,bleu,false,38600,0
Audi,A2 1.4,2754 WE 83,75,courte,5,5,rouge,false,18310,3
Volkswagen,Polo 1.2 6V,7295 EH 78,55,courte,5,3,blanc,false,12200,1
Mercedes,S500,4763 OG 68,306,très longue,5,5,bleu,false,101300,2
Lancia,Ypsilon 1.4 16V,9645 VD 12,90,courte,5,3,bleu,false,13500,1
Saab,9.3 1.8T,4512 GW 18,150,longue,5,5,rouge,false,38600,0
Ford,Mondeo 1.8,26 RE 20,125,longue,5,5,rouge,false,23900,0
Ford,Mondeo 1.8,2968 MD 92,125,longue,5,5,bleu,false,23900,0
Jaguar,X-Type 2.5 V6,3652 MJ 95,197,longue,5,5,blanc,false,37100,0
BMW,M5,5060 MO 45,507,très longue,5,5,noir,false,94800,2
Volvo,S80 T6,9973 NA 83,272,très longue,5,5,blanc,false,50500,2
Volkswagen,Golf 2.0 FSI,2211 ZZ 98,150,moyenne,5,5,rouge,false,22900,0
Nissan,Maxima 3.0 V6,4108 YZ 61,200,très longue,5,5,gris,false,30000,2
Daihatsu,Cuore 1.0,1734 QE 64,58,courte,5,3,gris,false,8850,1
Ford,Mondeo 1.8,3878 HU 64,125,longue,5,5,noir,false,23900,0
Dacia,Logan 1.6 MPI,2623 GP 92,90,moyenne,5,5,bleu,false,7500,0
BMW,M5,1317 DR 78,507,très longue,5,5,bleu,false,94800,2
BMW,M5,6376 BO 90,507,très longue,5,5,bleu,false,94800,2
Peugeot,1007 1.4,2596 MB 79,75,courte,5,5,noir,false,13750,3
Audi,A2 1.4,283 CN 92,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,2970 BD 84,75,courte,5,5,gris,false,18310,3
Mercedes,S500,949 CO 72,306,très longue,5,5,noir,false,101300,2
Fiat,Croma 2.2,5201 RA 13,147,longue,5,5,blanc,false,24780,0
Audi,A2 1.4,4142 WG 20,75,courte,5,5,bleu,false,18310,3
BMW,M5,3583 OC 15,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,507 UL 56,197,longue,5,5,rouge,false,37100,0
Daihatsu,Cuore 1.0,8767 HT 48,58,courte,5,3,bleu,false,8850,1
Nissan,Maxima 3.0 V6,150 JK 29,200,très longue,5,5,blanc,false,30000,2
Fiat,Croma 2.2,5874 UM 81,147,longue,5,5,blanc,false,24780,0
BMW,M5,848 UO 55,507,très longue,5,5,noir,false,94800,2
Volkswagen,Polo 1.2 6V,4431 NI 11,55,courte,5,3,gris,false,12200,1
BMW,M5,2121 CT 14,507,très longue,5,5,rouge,false,94800,2
Volkswagen,Polo 1.2 6V,9511 VK 31,55,courte,5,3,bleu,false,12200,1
Nissan,Maxima 3.0 V6,3314 EO 30,200,très longue,5,5,rouge,false,30000,2
Renault,Megane 2.0 16V,5768 FS 40,135,moyenne,5,5,blanc,false,22350,0
Volkswagen,Polo 1.2 6V,7566 YM 93,55,courte,5,3,blanc,false,12200,1
Daihatsu,Cuore 1.0,9919 DI 38,58,courte,5,3,noir,false,8850,1
Dacia,Logan 1.6 MPI,549 TO 83,90,moyenne,5,5,rouge,false,7500,0
Kia,Picanto 1.1,4517 ZW 43,65,courte,5,5,gris,false,8990,3
Jaguar,X-Type 2.5 V6,1263 IZ 89,197,longue,5,5,blanc,false,37100,0
Ford,Mondeo 1.8,7020 EW 38,125,longue,5,5,blanc,false,23900,0
Ford,Mondeo 1.8,4132 FK 61,125,longue,5,5,blanc,false,23900,0
Ford,Mondeo 1.8,8291 AT 42,125,longue,5,5,rouge,false,23900,0
BMW,M5,5709 CM 16,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,9698 JJ 56,197,longue,5,5,gris,false,37100,0
Volkswagen,Polo 1.2 6V,2825 HU 35,55,courte,5,3,gris,false,12200,1
Audi,A2 1.4,6139 QF 23,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,1730 FD 12,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,7935 WL 93,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,5390 US 43,75,courte,5,5,noir,false,18310,3
Renault,Laguna 2.0T,976 PS 83,170,longue,5,5,blanc,false,27300,0
Audi,A2 1.4,8594 SK 60,75,courte,5,5,bleu,false,18310,3
Volkswagen,Golf 2.0 FSI,6315 NE 92,150,moyenne,5,5,gris,false,22900,0
Audi,A2 1.4,7978 SQ 24,75,courte,5,5,noir,false,18310,3
Jaguar,X-Type 2.5 V6,2194 GI 88,197,longue,5,5,blanc,false,37100,0
Mini,Copper 1.6 16V,7203 TO 57,115,courte,5,5,gris,false,18200,3
Volvo,S80 T6,5436 OI 30,272,très longue,5,5,blanc,false,50500,2
Fiat,Croma 2.2,9038 FA 58,147,longue,5,5,gris,false,24780,0
Jaguar,X-Type 2.5 V6,7673 AP 75,197,longue,5,5,noir,false,37100,0
BMW,M5,6035 ID 96,507,très longue,5,5,blanc,false,94800,2
BMW,M5,7625 YU 59,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Polo 1.2 6V,8 UW 81,55,courte,5,3,noir,false,12200,1
Volvo,S80 T6,7485 IB 52,272,très longue,5,5,gris,false,50500,2
Nissan,Maxima 3.0 V6,5374 MR 88,200,très longue,5,5,noir,false,30000,2
Renault,Laguna 2.0T,7949 TE 23,170,longue,5,5,noir,false,27300,0
Volkswagen,Golf 2.0 FSI,1066 TP 35,150,moyenne,5,5,bleu,false,22900,0
Renault,Megane 2.0 16V,8517 RS 59,135,moyenne,5,5,rouge,false,22350,0
Volkswagen,Golf 2.0 FSI,9702 NK 54,150,moyenne,5,5,gris,false,22900,0
Nissan,Almera 1.8,852 GK 78,115,moyenne,5,5,rouge,false,16450,0
Ford,Mondeo 1.8,1324 RL 54,125,longue,5,5,gris,false,23900,0
Audi,A2 1.4,1364 PQ 80,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,1921 AJ 66,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,4327 WK 96,75,courte,5,5,gris,false,18310,3
Renault,Megane 2.0 16V,7253 NU 33,135,moyenne,5,5,blanc,false,22350,0
Jaguar,X-Type 2.5 V6,1206 QN 29,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,3618 OP 83,197,longue,5,5,noir,false,37100,0
Volvo,S80 T6,1437 QA 39,272,très longue,5,5,rouge,false,50500,2
Volkswagen,Polo 1.2 6V,4496 DX 38,55,courte,5,3,bleu,false,12200,1
Seat,Toledo 1.6,8150 FG 82,102,longue,5,5,gris,false,18880,0
Skoda,Superb 2.8 V6,8804 HI 42,193,très longue,5,5,rouge,false,31790,2
Audi,A2 1.4,8212 KP 35,75,courte,5,5,rouge,false,18310,3
Renault,Megane 2.0 16V,1462 FU 78,135,moyenne,5,5,bleu,false,22350,0
BMW,M5,657 UB 92,507,très longue,5,5,blanc,false,94800,2
Volvo,S80 T6,1034 LZ 68,272,très longue,5,5,gris,false,50500,2
Jaguar,X-Type 2.5 V6,2567 BR 15,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,6442 BO 63,75,courte,5,5,rouge,false,18310,3
Peugeot,1007 1.4,1284 WA 25,75,courte,5,5,bleu,false,13750,3
Volvo,S80 T6,6920 CS 10,272,très longue,5,5,gris,false,50500,2
BMW,M5,5641 BG 33,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,5109 CJ 94,75,courte,5,5,blanc,false,18310,3
Saab,9.3 1.8T,7511 MK 10,150,longue,5,5,rouge,false,38600,0
Nissan,Maxima 3.0 V6,4792 RX 64,200,très longue,5,5,noir,false,30000,2
Renault,Vel Satis 3.5 V6,9031 PR 50,245,très longue,5,5,blanc,false,49200,2
Ford,Mondeo 1.8,1793 HK 17,125,longue,5,5,noir,false,23900,0
Nissan,Maxima 3.0 V6,8613 YP 62,200,très longue,5,5,blanc,false,30000,2
Audi,A2 1.4,7162 JI 94,75,courte,5,5,rouge,false,18310,3
BMW,M5,884 EZ 67,507,très longue,5,5,noir,false,94800,2
Dacia,Logan 1.6 MPI,1397 VQ 45,90,moyenne,5,5,blanc,false,7500,0
Kia,Picanto 1.1,1961 RI 13,65,courte,5,5,gris,false,8990,3
Audi,A2 1.4,5333 RX 40,75,courte,5,5,noir,false,18310,3
Peugeot,1007 1.4,5190 TJ 65,75,courte,5,5,blanc,false,13750,3
Renault,Vel Satis 3.5 V6,8622 DX 79,245,très longue,5,5,blanc,false,49200,2
Audi,A2 1.4,2829 LS 90,75,courte,5,5,noir,false,18310,3
Daihatsu,Cuore 1.0,5297 VT 14,58,courte,5,3,gris,false,8850,1
Renault,Vel Satis 3.5 V6,6964 UY 82,245,très longue,5,5,bleu,false,49200,2
Volvo,S80 T6,7935 DE 26,272,très longue,5,5,blanc,false,50500,2
Jaguar,X-Type 2.5 V6,8419 DI 45,197,longue,5,5,bleu,false,37100,0
Audi,A2 1.4,8132 AT 70,75,courte,5,5,noir,false,18310,3
Mercedes,S500,2010 ES 30,306,très longue,5,5,rouge,false,101300,2
Fiat,Croma 2.2,707 RJ 33,147,longue,5,5,noir,false,24780,0
Audi,A2 1.4,5984 QB 86,75,courte,5,5,blanc,false,18310,3
Peugeot,1007 1.4,8489 CZ 20,75,courte,5,5,gris,false,13750,3
Audi,A2 1.4,4421 GG 65,75,courte,5,5,blanc,false,18310,3
Fiat,Croma 2.2,5739 QX 26,147,longue,5,5,gris,false,24780,0
Jaguar,X-Type 2.5 V6,4493 KQ 74,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,8369 HR 69,197,longue,5,5,blanc,false,37100,0
Fiat,Croma 2.2,7754 OB 90,147,longue,5,5,blanc,false,24780,0
Renault,Vel Satis 3.5 V6,186 JZ 55,245,très longue,5,5,gris,false,49200,2
Renault,Megane 2.0 16V,4230 YU 29,135,moyenne,5,5,bleu,false,22350,0
Volvo,S80 T6,5733 CK 29,272,très longue,5,5,bleu,false,50500,2
BMW,M5,3398 VE 46,507,très longue,5,5,blanc,false,94800,2
BMW,M5,5334 UI 76,507,très longue,5,5,blanc,false,94800,2
Jaguar,X-Type 2.5 V6,8751 SR 42,197,longue,5,5,gris,false,37100,0
Renault,Laguna 2.0T,9566 ZT 61,170,longue,5,5,bleu,false,27300,0
Skoda,Superb 2.8 V6,7331 PT 25,193,très longue,5,5,blanc,false,31790,2
Ford,Mondeo 1.8,6084 XF 64,125,longue,5,5,gris,false,23900,0
Seat,Toledo 1.6,306 ZB 88,102,longue,5,5,blanc,false,18880,0
Saab,9.3 1.8T,8665 CK 50,150,longue,5,5,noir,false,38600,0
Ford,Mondeo 1.8,8228 JX 68,125,longue,5,5,blanc,false,23900,0
Audi,A2 1.4,7726 XY 42,75,courte,5,5,blanc,false,18310,3
Peugeot,1007 1.4,5622 JW 44,75,courte,5,5,blanc,false,13750,3
Mercedes,S500,528 BQ 29,306,très longue,5,5,blanc,false,101300,2
Mercedes,S500,8371 OY 15,306,très longue,5,5,rouge,false,101300,2
BMW,M5,8329 QJ 52,507,très longue,5,5,bleu,false,94800,2
Fiat,Croma 2.2,3819 CX 96,147,longue,5,5,blanc,false,24780,0
Ford,Mondeo 1.8,9210 JX 11,125,longue,5,5,bleu,false,23900,0
Ford,Mondeo 1.8,8590 ZR 15,125,longue,5,5,noir,false,23900,0
Renault,Laguna 2.0T,2525 EO 85,170,longue,5,5,blanc,false,27300,0
Renault,Vel Satis 3.5 V6,4235 TA 14,245,très longue,5,5,rouge,false,49200,2
Mercedes,A200,4226 TQ 73,136,moyenne,5,5,blanc,false,25900,0
Audi,A2 1.4,8850 MJ 81,75,courte,5,5,noir,false,18310,3
BMW,M5,2684 CK 51,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,8031 TD 31,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,7800 WH 68,197,longue,5,5,rouge,false,37100,0
Volkswagen,Golf 2.0 FSI,5834 BV 32,150,moyenne,5,5,gris,false,22900,0
Renault,Vel Satis 3.5 V6,5271 LR 62,245,très longue,5,5,blanc,false,49200,2
Nissan,Primera 1.6,9314 OO 92,109,longue,5,5,blanc,false,18650,0
Volvo,S80 T6,2975 YO 12,272,très longue,5,5,gris,false,50500,2
Fiat,Croma 2.2,9093 QL 91,147,longue,5,5,bleu,false,24780,0
Volvo,S80 T6,7925 VV 84,272,très longue,5,5,rouge,false,50500,2
Ford,Mondeo 1.8,8926 HX 65,125,longue,5,5,blanc,false,23900,0
BMW,M5,1786 HS 66,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,1310 LC 72,75,courte,5,5,gris,false,18310,3
Volkswagen,Polo 1.2 6V,4451 DX 84,55,courte,5,3,blanc,false,12200,1
Mercedes,S500,6144 DT 35,306,très longue,5,5,noir,false,101300,2
Ford,Mondeo 1.8,7963 UD 37,125,longue,5,5,bleu,false,23900,0
BMW,M5,6237 SK 13,507,très longue,5,5,blanc,false,94800,2
Volvo,S80 T6,6421 VZ 40,272,très longue,5,5,bleu,false,50500,2
Renault,Vel Satis 3.5 V6,4536 XH 34,245,très longue,5,5,gris,false,49200,2
Nissan,Maxima 3.0 V6,7209 BU 81,200,très longue,5,5,noir,false,30000,2
Audi,A2 1.4,7149 SW 38,75,courte,5,5,rouge,false,18310,3
BMW,M5,7881 GJ 75,507,très longue,5,5,bleu,false,94800,2
BMW,M5,5505 NQ 24,507,très longue,5,5,bleu,false,94800,2
Renault,Vel Satis 3.5 V6,1296 GS 92,245,très longue,5,5,noir,false,49200,2
Volkswagen,Polo 1.2 6V,3480 JG 62,55,courte,5,3,bleu,false,12200,1
BMW,M5,9358 RU 42,507,très longue,5,5,blanc,false,94800,2
Kia,Picanto 1.1,3834 SY 96,65,courte,5,5,gris,false,8990,3
Kia,Picanto 1.1,9036 PB 28,65,courte,5,5,noir,false,8990,3
Volvo,S80 T6,8843 HW 10,272,très longue,5,5,gris,false,50500,2
BMW,M5,1433 QZ 37,507,très longue,5,5,noir,false,94800,2
Volvo,S80 T6,3049 VC 86,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,3279 CJ 65,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,1785 ZS 36,75,courte,5,5,noir,false,18310,3
Saab,9.3 1.8T,1357 RQ 43,150,longue,5,5,gris,false,38600,0
Renault,Vel Satis 3.5 V6,8019 KZ 86,245,très longue,5,5,gris,false,49200,2
Renault,Vel Satis 3.5 V6,9678 BW 56,245,très longue,5,5,bleu,false,49200,2
Mercedes,S500,1962 GK 45,306,très longue,5,5,blanc,false,101300,2
Audi,A2 1.4,1408 EH 48,75,courte,5,5,gris,false,18310,3
Volvo,S80 T6,8485 NH 86,272,très longue,5,5,blanc,false,50500,2
BMW,M5,9158 IV 42,507,très longue,5,5,blanc,false,94800,2
Peugeot,1007 1.4,7831 OH 63,75,courte,5,5,rouge,false,13750,3
Audi,A2 1.4,9313 DX 57,75,courte,5,5,noir,false,18310,3
BMW,M5,2250 UC 28,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,4014 SA 25,75,courte,5,5,noir,false,18310,3
Ford,Mondeo 1.8,6061 ZP 60,125,longue,5,5,noir,false,23900,0
Renault,Vel Satis 3.5 V6,7681 VH 75,245,très longue,5,5,bleu,false,49200,2
BMW,M5,6775 EY 21,507,très longue,5,5,blanc,false,94800,2
Kia,Picanto 1.1,3777 AA 72,65,courte,5,5,rouge,false,8990,3
Peugeot,1007 1.4,833 KF 21,75,courte,5,5,noir,false,13750,3
Audi,A2 1.4,3431 SG 64,75,courte,5,5,gris,false,18310,3
Volkswagen,Golf 2.0 FSI,7563 CO 83,150,moyenne,5,5,blanc,false,22900,0
Saab,9.3 1.8T,3084 JG 81,150,longue,5,5,noir,false,38600,0
Audi,A2 1.4,8987 XL 20,75,courte,5,5,noir,false,18310,3
Saab,9.3 1.8T,8529 EP 95,150,longue,5,5,noir,false,38600,0
Daihatsu,Cuore 1.0,2559 PD 17,58,courte,5,3,blanc,false,8850,1
Daihatsu,Cuore 1.0,2687 VE 41,58,courte,5,3,rouge,false,8850,1
Ford,Mondeo 1.8,1478 MM 24,125,longue,5,5,bleu,false,23900,0
Saab,9.3 1.8T,5768 EY 74,150,longue,5,5,gris,false,38600,0
Volkswagen,Polo 1.2 6V,7975 OE 65,55,courte,5,3,noir,false,12200,1
BMW,M5,5192 VM 80,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,1330 GH 79,197,longue,5,5,rouge,false,37100,0
Jaguar,X-Type 2.5 V6,652 BF 57,197,longue,5,5,bleu,false,37100,0
Ford,Mondeo 1.8,2112 NV 73,125,longue,5,5,noir,false,23900,0
Audi,A2 1.4,5591 SM 21,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,981 LF 81,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,4063 JL 64,75,courte,5,5,noir,false,18310,3
BMW,M5,5442 RE 36,507,très longue,5,5,noir,false,94800,2
Jaguar,X-Type 2.5 V6,9676 QT 28,197,longue,5,5,rouge,false,37100,0
Skoda,Superb 2.8 V6,9009 BA 29,193,très longue,5,5,noir,false,31790,2
Volkswagen,Polo 1.2 6V,3683 SW 94,55,courte,5,3,bleu,false,12200,1
Volkswagen,Polo 1.2 6V,7999 GK 14,55,courte,5,3,bleu,false,12200,1
BMW,M5,4807 KP 85,507,très longue,5,5,gris,false,94800,2
Jaguar,X-Type 2.5 V6,844 TA 85,197,longue,5,5,rouge,false,37100,0
Seat,Toledo 1.6,8368 EO 24,102,longue,5,5,gris,false,18880,0
Volkswagen,Polo 1.2 6V,9727 QZ 84,55,courte,5,3,gris,false,12200,1
Volvo,S80 T6,2399 AT 11,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,7273 KR 64,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,7830 XL 63,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,4916 OX 98,75,courte,5,5,rouge,false,18310,3
