immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
577 UN 69,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5299 QK 54,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
9189 OL 35,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
2409 EN 67,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
5632 JF 71,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
1418 VF 78,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4533 OM 82,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
503 KT 34,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
586 HF 84,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
6032 YW 87,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
1947 AG 21,BMW,M5,507,très longue,5,5,bleu,false,94800
1378 UI 74,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
2327 VD 71,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
6047 BX 91,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
2660 RQ 76,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
9147 DL 63,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
4784 XA 26,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8754 HJ 96,Audi,A3 2.0 FSI,150,moyenne,5,5,gris,true,19950
4956 GV 79,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
8869 MU 18,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
4599 QQ 21,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
3936 MC 12,BMW,M5,507,très longue,5,5,noir,true,66360
965 YB 17,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8374 FC 44,Mercedes,S500,306,très longue,5,5,noir,false,101300
7422 WI 60,BMW,M5,507,très longue,5,5,noir,false,94800
8726 GS 74,Renault,Laguna 2.0T,170,longue,5,5,blanc,true,19110
960 MQ 66,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
8890 JI 21,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
8869 TF 31,Renault,Laguna 2.0T,170,longue,5,5,blanc,true,19110
6940 OT 41,BMW,M5,507,très longue,5,5,gris,false,94800
4394 AV 34,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
1959 AA 41,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
4505 UB 26,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6009 HD 19,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
201 FL 65,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
2801 ZP 72,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
4954 UT 50,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2910 IN 88,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
47 FX 14,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6828 CZ 78,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3552 RY 54,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
2454 ZI 97,Mini,Copper 1.6 16V,115,courte,5,5,rouge,true,12740
3956 ZK 59,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
408 MM 66,BMW,M5,507,très longue,5,5,bleu,true,66360
2883 CI 73,BMW,M5,507,très longue,5,5,noir,false,94800
8090 TZ 10,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
6768 UB 25,Mercedes,A200,136,moyenne,5,5,noir,true,18130
1942 QJ 76,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6266 GL 56,Mercedes,S500,306,très longue,5,5,noir,false,101300
1539 RL 47,BMW,M5,507,très longue,5,5,gris,false,94800
9500 ZW 97,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
6456 WM 58,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3865 HY 95,Mercedes,S500,306,très longue,5,5,bleu,false,101300
1863 GI 74,Mercedes,A200,136,moyenne,5,5,gris,true,18130
9192 UL 98,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
220 SN 24,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
142 SG 45,Audi,A2 1.4,75,courte,5,5,noir,true,12817
3837 ZT 65,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
6125 OU 88,BMW,M5,507,très longue,5,5,bleu,false,94800
7261 MM 36,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
9339 GW 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
7731 HB 27,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
1973 YG 15,Mercedes,A200,136,moyenne,5,5,noir,true,18130
8588 ZS 23,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4074 GD 26,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1684 SE 86,BMW,M5,507,très longue,5,5,gris,true,66360
1124 DO 22,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
2757 TE 52,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
6980 GV 13,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
3904 TI 74,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
6129 VY 62,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
7629 MY 68,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
6468 OF 19,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6272 GN 81,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
9069 WU 66,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
3110 AK 40,Audi,A2 1.4,75,courte,5,5,noir,false,18310
1946 ET 85,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
8598 DI 30,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7549 JI 32,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
3002 NA 82,BMW,M5,507,très longue,5,5,bleu,false,94800
7460 AU 10,BMW,M5,507,très longue,5,5,noir,true,66360
2469 VY 93,BMW,M5,507,très longue,5,5,gris,false,94800
3471 CO 36,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
4136 AW 28,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2208 GJ 64,Fiat,Croma 2.2,147,longue,5,5,bleu,true,17346
1805 JW 73,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
1021 DT 44,BMW,M5,507,très longue,5,5,blanc,false,94800
1339 QP 18,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
4585 XG 18,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
7074 IU 39,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
7894 LO 42,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
5234 XA 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
4803 YF 62,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
3829 CZ 24,BMW,M5,507,très longue,5,5,blanc,false,94800
7713 EV 93,BMW,M5,507,très longue,5,5,rouge,true,66360
9493 UD 36,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
1196 TL 18,BMW,M5,507,très longue,5,5,rouge,true,66360
7833 WV 93,Audi,A3 2.0 FSI,150,moyenne,5,5,blanc,false,28500
9452 VP 36,BMW,M5,507,très longue,5,5,rouge,true,66360
3939 QX 93,Lancia,Ypsilon 1.4 16V,90,courte,5,3,bleu,false,13500
3411 TW 49,Lancia,Ypsilon 1.4 16V,90,courte,5,3,bleu,true,9450
1569 NM 93,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
5936 HS 27,BMW,M5,507,très longue,5,5,noir,false,94800
7694 WA 25,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
475 DP 27,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
6382 NT 15,BMW,M5,507,très longue,5,5,bleu,false,94800
1011 FL 39,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
5288 FT 76,BMW,M5,507,très longue,5,5,bleu,false,94800
2701 ZR 28,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
2788 VM 93,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1579 YG 97,BMW,M5,507,très longue,5,5,rouge,true,66360
2148 RZ 40,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
2848 LN 47,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5326 YJ 10,Nissan,Almera 1.8,115,moyenne,5,5,gris,false,16450
690 OY 95,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
1218 HI 63,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
1472 JM 82,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6804 CG 83,BMW,M5,507,très longue,5,5,bleu,false,94800
2639 PU 86,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7456 FX 80,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
5031 RW 37,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
4153 EP 36,BMW,M5,507,très longue,5,5,rouge,true,66360
3563 OJ 83,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
4191 FR 83,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
892 BP 62,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
8261 ZY 34,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
1029 TD 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4693 XA 90,Volkswagen,New Beatle 1.8,110,moyenne,5,5,gris,true,18641
1616 GC 63,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
1116 QJ 38,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
843 QV 69,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
6327 NH 51,Mercedes,S500,306,très longue,5,5,blanc,true,70910
5351 BI 32,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6304 RZ 62,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4618 PW 94,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
4263 GK 69,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7237 AW 65,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
6966 AZ 96,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
923 QY 53,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
6204 CZ 86,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4802 OQ 17,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
7908 CB 45,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
6613 SM 47,BMW,M5,507,très longue,5,5,bleu,true,66360
9491 VS 25,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
2338 OZ 43,BMW,M5,507,très longue,5,5,noir,false,94800
7950 TB 90,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
9418 AB 10,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
1976 BM 64,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
3458 BH 93,Mercedes,S500,306,très longue,5,5,blanc,true,70910
3132 CX 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7352 WP 94,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
8773 KV 49,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
7423 KE 60,Mercedes,S500,306,très longue,5,5,noir,true,70910
9507 YT 30,BMW,M5,507,très longue,5,5,blanc,true,66360
3611 CH 43,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
7018 WI 72,BMW,M5,507,très longue,5,5,blanc,false,94800
8478 TJ 18,BMW,M5,507,très longue,5,5,bleu,false,94800
8425 TD 44,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
3196 YX 79,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
5957 QE 55,BMW,M5,507,très longue,5,5,gris,false,94800
1918 LY 74,BMW,M5,507,très longue,5,5,bleu,false,94800
3277 VW 97,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
5544 DR 24,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6641 SQ 26,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
4296 QX 72,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
2872 DY 37,Mercedes,A200,136,moyenne,5,5,gris,false,25900
8591 GH 43,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
9857 TL 21,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6725 WH 67,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
8291 ER 11,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
5511 HB 78,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
2190 FY 83,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
1878 UK 10,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
987 PD 12,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
1226 AQ 42,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
7609 NC 23,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6738 CA 27,Audi,A3 2.0 FSI,150,moyenne,5,5,bleu,false,28500
9673 ME 90,Mercedes,S500,306,très longue,5,5,noir,true,70910
4235 WA 73,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
5261 PV 91,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
7343 BC 60,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
2659 ZU 24,Mini,Copper 1.6 16V,115,courte,5,5,rouge,true,12740
6710 CY 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
8654 VN 53,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
13 ZP 34,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
7886 TK 25,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
3744 FT 76,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
6400 ML 41,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
5789 CI 13,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
1963 WU 31,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1176 YS 17,BMW,M5,507,très longue,5,5,rouge,false,94800
6178 VN 79,BMW,M5,507,très longue,5,5,noir,false,94800
3158 TW 94,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
5994 TX 80,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
6321 BW 17,BMW,M5,507,très longue,5,5,gris,false,94800
6170 BT 59,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7904 CM 18,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
4880 IA 88,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
4641 CR 68,BMW,M5,507,très longue,5,5,rouge,false,94800
5222 HM 90,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
4834 JJ 58,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
320 QG 24,Mercedes,S500,306,très longue,5,5,rouge,false,101300
6031 EC 71,BMW,M5,507,très longue,5,5,noir,true,66360
1756 OQ 77,Audi,A2 1.4,75,courte,5,5,gris,true,12817
111 BR 52,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
6995 PZ 53,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
7990 ZC 61,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
1329 FE 17,BMW,M5,507,très longue,5,5,noir,false,94800
3553 FG 86,Renault,Laguna 2.0T,170,longue,5,5,blanc,true,19110
78 FI 80,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4800 VB 45,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
6727 VF 41,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
398 DK 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
3634 YG 92,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
173 YL 23,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9553 FO 23,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
9054 DW 14,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1348 SS 87,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
1932 IG 40,Mercedes,S500,306,très longue,5,5,blanc,true,70910
8893 EM 22,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1652 SM 54,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
3380 CJ 19,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
8897 AU 25,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4394 JC 88,BMW,M5,507,très longue,5,5,blanc,false,94800
6558 RN 34,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
1080 SZ 81,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
7596 SA 54,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
7294 QQ 17,BMW,M5,507,très longue,5,5,rouge,false,94800
6793 AA 18,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8655 TS 11,BMW,M5,507,très longue,5,5,blanc,false,94800
5412 FD 88,BMW,M5,507,très longue,5,5,blanc,false,94800
961 EQ 60,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
8804 EK 49,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
1635 AU 98,Mercedes,S500,306,très longue,5,5,rouge,false,101300
8616 FL 10,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
3581 LI 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
3502 MB 43,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
1408 WM 26,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
1636 QO 51,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
1557 ZI 64,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
8344 DW 39,BMW,120i,150,moyenne,5,5,rouge,true,25060
8750 PA 88,BMW,M5,507,très longue,5,5,noir,false,94800
580 BO 77,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
4940 SK 57,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
8264 LY 74,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
2450 MW 38,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
5862 OX 84,BMW,120i,150,moyenne,5,5,bleu,true,25060
5728 ZW 16,BMW,M5,507,très longue,5,5,blanc,false,94800
6815 LD 96,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
1261 SX 36,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
1482 KA 18,Mercedes,S500,306,très longue,5,5,blanc,false,101300
3043 JI 81,Audi,A2 1.4,75,courte,5,5,noir,true,12817
5594 DW 84,BMW,120i,150,moyenne,5,5,rouge,true,25060
4579 XG 67,Mercedes,S500,306,très longue,5,5,gris,false,101300
7222 HC 18,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
3627 KY 64,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
1 UH 32,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
5450 IV 70,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
7192 FR 86,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
1506 AY 88,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
1160 YS 80,Lancia,Ypsilon 1.4 16V,90,courte,5,3,noir,true,9450
3705 XN 69,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6126 MN 52,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
6061 YS 54,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
3159 DL 69,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
4665 ZH 68,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
2815 BS 47,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
7214 UN 56,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6313 WN 27,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
7688 DF 57,BMW,M5,507,très longue,5,5,gris,false,94800
3972 PH 46,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
327 NZ 10,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
2451 XL 37,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
7880 UV 91,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
9503 BQ 94,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1817 KI 56,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
2720 UI 29,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
8664 QK 17,Mercedes,S500,306,très longue,5,5,rouge,true,70910
5599 LD 65,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
6892 HF 77,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
836 UR 79,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
5387 TD 86,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
1961 DE 72,BMW,M5,507,très longue,5,5,rouge,true,66360
9639 FP 29,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2309 NV 87,Fiat,Croma 2.2,147,longue,5,5,bleu,true,17346
677 MM 64,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
9365 BB 31,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
2310 YU 77,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
852 WE 72,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
8076 ZS 53,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
3134 AQ 35,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
555 RC 66,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
145 EY 38,Mercedes,S500,306,très longue,5,5,rouge,false,101300
6004 FY 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
9087 UI 71,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6453 ZX 36,BMW,M5,507,très longue,5,5,blanc,true,66360
4229 IE 23,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
49 TB 68,BMW,M5,507,très longue,5,5,rouge,true,66360
6602 OP 53,Mercedes,A200,136,moyenne,5,5,gris,true,18130
4399 DG 85,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
4369 FY 37,Mercedes,A200,136,moyenne,5,5,gris,true,18130
5459 FI 39,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
6023 CA 72,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,true,15644
7537 CC 93,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
5845 YK 25,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
5890 DX 75,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
9944 JB 19,Mercedes,S500,306,très longue,5,5,blanc,false,101300
6778 OL 32,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
7295 RW 51,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
7096 OE 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
7 ZT 75,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9312 NX 37,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
1037 CO 36,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
879 EH 95,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
9126 GV 16,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
1546 IS 21,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
8373 NZ 43,BMW,M5,507,très longue,5,5,blanc,false,94800
9442 GJ 19,BMW,M5,507,très longue,5,5,rouge,false,94800
3084 QP 33,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,true,8540
2729 QG 81,Mercedes,S500,306,très longue,5,5,blanc,false,101300
2950 TL 48,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
2847 QR 33,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5716 CO 80,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6798 ZZ 44,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
8255 JB 51,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
596 YD 68,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
7514 IU 42,BMW,M5,507,très longue,5,5,bleu,true,66360
7765 DV 52,Audi,A2 1.4,75,courte,5,5,gris,true,12817
410 BX 30,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
596 PK 91,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
1638 IX 97,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
253 QN 50,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
7699 TN 24,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
634 ON 24,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
57 SL 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
1764 VW 90,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
4392 WP 95,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
7678 DE 54,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
5573 RK 10,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,true,15644
1937 IB 47,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
1996 XA 37,BMW,M5,507,très longue,5,5,gris,false,94800
7414 RX 63,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
2325 QC 31,BMW,M5,507,très longue,5,5,gris,false,94800
4398 CY 84,BMW,M5,507,très longue,5,5,noir,false,94800
1775 FX 25,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
9442 CQ 34,BMW,120i,150,moyenne,5,5,gris,true,25060
3393 TB 55,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
9786 NR 65,Mercedes,S500,306,très longue,5,5,gris,true,70910
1729 MW 44,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
7551 UP 86,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1310 QT 17,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
8003 IS 89,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
4649 XC 12,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
1537 OD 19,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
8387 AP 16,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
