immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
8371 VL 75,BMW,M5,507,très longue,5,5,gris,false,94800
8664 NQ 71,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
4786 CV 26,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
7852 ZK 80,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1884 MC 76,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
5008 UC 79,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
1087 KX 52,BMW,M5,507,très longue,5,5,noir,false,94800
139 JS 51,Audi,A2 1.4,75,courte,5,5,noir,false,18310
1917 RC 31,BMW,120i,150,moyenne,5,5,gris,true,25060
769 GO 16,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
9505 QC 88,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
9204 GQ 11,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
6711 GN 28,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
85 KI 40,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
1017 XM 64,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
4488 QK 48,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
2485 SB 10,BMW,M5,507,très longue,5,5,noir,true,66360
9366 PP 63,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
7268 KL 14,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
5943 KG 96,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
3361 NB 95,Mercedes,S500,306,très longue,5,5,rouge,true,70910
9824 CF 41,BMW,M5,507,très longue,5,5,rouge,false,94800
6323 BR 91,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
8387 VI 61,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
6972 ME 62,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3321 KQ 79,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
2758 LC 22,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
2703 BK 48,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
5074 HM 58,Mercedes,S500,306,très longue,5,5,rouge,false,101300
2405 YH 29,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
6496 SZ 83,BMW,M5,507,très longue,5,5,gris,false,94800
7264 VW 85,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
7068 SH 20,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
2228 TH 86,BMW,M5,507,très longue,5,5,gris,true,66360
5008 VE 12,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7304 RL 27,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
6748 ES 84,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
9434 MP 44,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
4765 SQ 22,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
8312 AA 81,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
4471 BT 61,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
8804 CC 39,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
9545 EH 89,BMW,M5,507,très longue,5,5,gris,false,94800
1716 RA 20,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
8563 ZQ 32,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
5058 KW 94,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
4505 LO 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
305 HH 21,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
7085 VJ 46,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
2224 QM 90,Audi,A2 1.4,75,courte,5,5,noir,false,18310
485 KS 93,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
540 XE 80,BMW,M5,507,très longue,5,5,rouge,false,94800
2617 HN 85,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
3930 WL 15,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
517 UU 94,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
9820 GY 84,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3790 EJ 61,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
7181 WK 77,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8312 HT 32,Mercedes,S500,306,très longue,5,5,rouge,true,70910
2963 OG 37,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
3386 GE 64,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
9640 WO 41,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
6751 JS 30,BMW,M5,507,très longue,5,5,bleu,false,94800
771 GM 73,Mercedes,S500,306,très longue,5,5,rouge,false,101300
2124 RO 92,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8031 XM 89,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
1939 XF 86,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
1476 PO 22,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
1790 BS 26,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
2045 VF 66,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
1841 DI 90,Mercedes,S500,306,très longue,5,5,noir,false,101300
7206 UQ 57,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
326 LU 38,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
7037 KJ 81,BMW,M5,507,très longue,5,5,gris,false,94800
9752 DD 65,BMW,M5,507,très longue,5,5,noir,true,66360
5285 TQ 13,BMW,120i,150,moyenne,5,5,noir,true,25060
1440 TB 33,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
7474 OT 22,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
5050 DH 57,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
7899 YM 39,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1958 MM 52,Audi,A2 1.4,75,courte,5,5,noir,true,12817
8074 GH 61,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9753 YA 21,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2362 MZ 68,BMW,M5,507,très longue,5,5,noir,true,66360
6902 EM 38,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
5491 LP 86,BMW,M5,507,très longue,5,5,gris,false,94800
8851 BH 35,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
3589 HH 39,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
9667 NI 71,BMW,M5,507,très longue,5,5,rouge,true,66360
1164 GK 64,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
9437 VT 91,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8403 KZ 36,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
9894 UE 62,BMW,120i,150,moyenne,5,5,rouge,true,25060
3749 BB 49,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
6377 ZB 34,BMW,M5,507,très longue,5,5,bleu,false,94800
2852 GB 72,Mercedes,S500,306,très longue,5,5,gris,true,70910
9552 UI 62,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
1158 RH 17,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
1824 SJ 97,Mercedes,S500,306,très longue,5,5,rouge,false,101300
7449 QI 39,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
9239 JJ 49,Audi,A2 1.4,75,courte,5,5,gris,true,12817
5195 TY 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5817 LD 81,BMW,M5,507,très longue,5,5,blanc,true,66360
2091 JK 47,BMW,120i,150,moyenne,5,5,rouge,true,25060
7257 CX 57,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
850 BB 29,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6781 WZ 76,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
5678 OD 53,Mercedes,S500,306,très longue,5,5,noir,false,101300
5001 XP 85,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
2083 RU 31,BMW,M5,507,très longue,5,5,noir,true,66360
6107 KA 65,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
4649 XU 70,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
7777 PJ 87,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
2985 AV 77,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
4920 NX 64,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
8374 TC 35,Mercedes,S500,306,très longue,5,5,gris,false,101300
9406 AA 98,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3906 ET 19,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
5142 PT 84,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1008 IB 42,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
2848 OQ 16,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
7883 CE 87,BMW,M5,507,très longue,5,5,bleu,false,94800
6855 WN 76,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
3694 IX 79,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3539 GQ 55,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
1080 AI 51,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
6994 EO 92,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
6502 IR 80,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
5635 WR 18,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
3537 QW 72,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
6499 HV 15,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
1951 ZU 58,BMW,120i,150,moyenne,5,5,noir,true,25060
8764 DD 19,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
1257 OF 36,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
279 PP 92,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
3984 TP 43,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
9 QC 89,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
9935 DV 42,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4648 KR 36,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
9139 OE 98,Mercedes,S500,306,très longue,5,5,bleu,false,101300
7503 NS 15,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
616 DB 89,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
6207 XJ 74,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
5202 TH 73,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
2650 CE 17,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
1237 II 55,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
9714 TO 25,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7033 VO 98,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
2710 BP 62,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
2608 UJ 21,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
262 SF 76,BMW,M5,507,très longue,5,5,noir,true,66360
27 DW 17,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
5006 LV 34,Mercedes,S500,306,très longue,5,5,gris,true,70910
3915 XK 72,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
8759 VY 66,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
1786 MK 79,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
2543 ZM 70,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
590 CP 15,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
3303 SX 17,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
2177 NC 49,BMW,M5,507,très longue,5,5,bleu,true,66360
5659 OR 30,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
4433 CV 96,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
5629 IL 96,Audi,A2 1.4,75,courte,5,5,noir,false,18310
4307 ER 90,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
2683 EP 28,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
2408 XI 76,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
628 PX 88,BMW,M5,507,très longue,5,5,blanc,true,66360
6918 FL 41,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
4765 RB 61,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
1639 OK 85,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
7509 RP 36,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
611 YR 89,Audi,A2 1.4,75,courte,5,5,gris,true,12817
5012 PI 48,Mercedes,S500,306,très longue,5,5,rouge,true,70910
9219 AL 83,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8125 VT 95,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
8688 AA 33,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
9518 PV 80,BMW,M5,507,très longue,5,5,blanc,true,66360
2120 XY 97,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
6331 AS 73,BMW,M5,507,très longue,5,5,noir,false,94800
4091 KQ 11,Nissan,Almera 1.8,115,moyenne,5,5,rouge,false,16450
8511 VJ 51,Mercedes,A200,136,moyenne,5,5,gris,true,18130
9949 WJ 47,Audi,A2 1.4,75,courte,5,5,noir,false,18310
935 LU 26,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
9836 TG 88,BMW,M5,507,très longue,5,5,noir,false,94800
9178 ZR 25,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2743 PM 49,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
4862 CZ 22,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
1641 CI 91,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
8721 PZ 11,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
8507 BD 18,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
4807 AV 86,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
3420 PF 69,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
5293 YE 86,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
1318 TQ 45,BMW,M5,507,très longue,5,5,rouge,false,94800
2672 CL 41,BMW,M5,507,très longue,5,5,blanc,true,66360
6510 YU 59,Mercedes,A200,136,moyenne,5,5,gris,false,25900
8223 DY 59,Lancia,Ypsilon 1.4 16V,90,courte,5,3,blanc,false,13500
7689 HL 97,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
6869 MS 10,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
6036 PH 91,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
9340 XG 27,Mercedes,S500,306,très longue,5,5,bleu,true,70910
3208 BR 47,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1901 AW 68,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2484 ED 75,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
8989 UL 14,Mercedes,S500,306,très longue,5,5,blanc,false,101300
1517 AJ 55,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4658 SO 90,Volkswagen,New Beatle 1.8,110,moyenne,5,5,bleu,false,26630
569 CT 86,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4486 FR 33,Mercedes,S500,306,très longue,5,5,noir,true,70910
9831 BW 80,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
3691 EL 15,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
1044 LV 60,Fiat,Croma 2.2,147,longue,5,5,gris,true,17346
1369 GF 33,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
8998 JI 28,BMW,M5,507,très longue,5,5,noir,false,94800
2028 WV 15,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
7371 VI 22,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9202 BD 22,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
5946 QH 97,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
2213 EQ 73,BMW,120i,150,moyenne,5,5,noir,true,25060
7846 ND 37,BMW,M5,507,très longue,5,5,rouge,false,94800
279 NQ 18,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1378 BH 60,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
6213 AQ 59,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
4012 FN 21,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
3417 JJ 46,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
3455 PO 81,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
3665 ZV 97,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
4660 HB 23,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
7726 AD 64,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
9088 YZ 29,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
7578 XH 55,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
8343 LL 77,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
847 YN 29,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
4255 CW 80,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
9660 EF 87,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
944 TJ 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
933 DJ 16,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
3352 ED 56,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
4812 RT 36,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5579 FY 65,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
4675 KV 34,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
1889 OO 27,Mercedes,S500,306,très longue,5,5,bleu,true,70910
7014 UC 96,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9871 CM 70,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
1704 HJ 91,BMW,M5,507,très longue,5,5,gris,true,66360
8325 II 38,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
8877 GT 62,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
9506 TI 55,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8804 LB 83,Mercedes,S500,306,très longue,5,5,blanc,true,70910
7909 NQ 58,BMW,M5,507,très longue,5,5,rouge,false,94800
5995 MN 41,Mini,Copper 1.6 16V,115,courte,5,5,bleu,false,18200
6831 EZ 59,Audi,A2 1.4,75,courte,5,5,gris,true,12817
7074 YH 12,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
3895 DB 92,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
5068 MX 69,Mercedes,A200,136,moyenne,5,5,gris,true,18130
7020 XK 68,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
8886 NJ 25,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,true,15644
9011 FF 90,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
1294 LT 45,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
5858 OJ 80,Mercedes,S500,306,très longue,5,5,rouge,true,70910
5683 ZL 35,BMW,M5,507,très longue,5,5,noir,false,94800
308 HZ 50,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
7870 AD 60,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
1675 AJ 34,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
1212 OX 52,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
1194 RM 57,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
3315 IX 58,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
3928 BQ 27,Mercedes,S500,306,très longue,5,5,gris,true,70910
8191 ZG 96,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
431 EN 16,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
7566 JA 12,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7452 QM 57,BMW,M5,507,très longue,5,5,bleu,false,94800
5049 RT 29,BMW,M5,507,très longue,5,5,noir,false,94800
5140 EC 95,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5583 OB 83,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
7669 PR 31,Mercedes,S500,306,très longue,5,5,noir,true,70910
8537 RG 83,BMW,120i,150,moyenne,5,5,noir,true,25060
3067 WA 10,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
1665 PI 93,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
6546 EN 60,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1611 BF 96,BMW,M5,507,très longue,5,5,gris,false,94800
2584 II 89,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4750 MX 96,Volkswagen,New Beatle 1.8,110,moyenne,5,5,blanc,true,18641
5887 RR 39,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
873 GE 19,BMW,M5,507,très longue,5,5,blanc,true,66360
4705 RV 94,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
5035 GI 23,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7464 UG 76,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
1636 CO 68,Lancia,Ypsilon 1.4 16V,90,courte,5,3,bleu,true,9450
7687 KV 72,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
845 QH 64,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1613 ZH 91,BMW,M5,507,très longue,5,5,blanc,false,94800
8457 PS 69,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1289 GN 10,BMW,M5,507,très longue,5,5,rouge,false,94800
6286 TN 26,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
8139 TN 24,Audi,A2 1.4,75,courte,5,5,noir,true,12817
2827 OF 66,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
733 QT 85,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
8424 IL 57,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
9214 QE 15,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
2386 GF 98,Mercedes,S500,306,très longue,5,5,noir,true,70910
1591 TP 41,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7592 LG 37,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
4993 TS 71,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2726 ET 79,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
2786 WI 35,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
3217 UY 68,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
7346 ZI 48,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
5174 JT 51,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
7777 FC 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6553 WK 30,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
5126 CP 25,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
8135 RC 79,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
2682 HX 81,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
459 TS 19,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
7068 IP 28,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
718 VD 34,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
8368 UO 43,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
5414 SP 53,Mercedes,S500,306,très longue,5,5,blanc,true,70910
8642 BL 96,BMW,M5,507,très longue,5,5,bleu,false,94800
1683 XE 35,BMW,M5,507,très longue,5,5,rouge,false,94800
2457 GI 50,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
5090 QE 45,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
8467 NW 98,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
3522 DA 15,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
8347 GG 82,BMW,M5,507,très longue,5,5,bleu,false,94800
2028 ZT 36,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
9054 ZC 70,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4052 AA 55,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
2020 TX 48,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
7904 SN 52,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
2571 OJ 11,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
5916 PW 64,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
1114 XW 13,Mercedes,A200,136,moyenne,5,5,gris,false,25900
2624 EU 93,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
8701 KK 84,BMW,M5,507,très longue,5,5,rouge,false,94800
5870 ZT 52,Mercedes,S500,306,très longue,5,5,blanc,true,70910
6169 SR 83,Audi,A2 1.4,75,courte,5,5,gris,true,12817
8921 CP 40,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
6619 QA 26,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
3247 MF 13,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
8228 LV 38,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7211 EZ 88,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
6691 VR 88,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
1825 MD 93,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
5851 DJ 11,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
4075 QI 81,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5554 QZ 49,BMW,M5,507,très longue,5,5,blanc,true,66360
3299 JJ 74,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
2038 IB 61,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
9992 TK 88,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
8843 GD 80,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
396 XZ 60,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6768 GK 64,Audi,A2 1.4,75,courte,5,5,gris,false,18310
823 MX 18,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
4621 RG 92,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
